name,glon,glat,ts,r95,diffuse,d,Fp,Ep,source type
4FGL J1231.6-5116,299.761,11.498,1156.685,0.035,0.226,1.097,11.934,0.576,young
4FGL J1231.6-6511,300.876,-2.408,606.625,0.042,1.011,0.403,14.951,0.249,young
4FGL J1231.8-0450,293.779,57.672,31.816,0.057,-0.306,-0.043,2.072,1000.000,UNID-BLL
4FGL J1233.0+1333,284.332,75.789,273.549,0.059,-0.409,0.329,1.104,0.169,UNID-FSRQ
4FGL J1234.5-7055,301.682,-8.017,67.526,0.173,0.426,0.740,0.419,0.480,UNID-FSRQ
4FGL J1235.9+1136,288.984,74.054,38.123,0.140,-0.363,0.280,0.022,0.924,UNID-BLL
4FGL J1239.7-3455,300.218,27.913,36.535,0.054,-0.135,-0.000,0.088,0.100,UNID-BLL
4FGL J1240.8-2918,300.182,33.500,76.167,0.040,-0.111,-0.100,6.936,0.100,UNID-BLL
4FGL J1241.9-6706,302.018,-4.257,44.696,0.091,0.513,0.617,0.079,1.811,UNID-BLL
4FGL J1242.6+3236,141.649,84.199,28.427,0.055,-0.703,0.560,0.008,29.181,UNID-BLL
4FGL J1243.1-5500,301.735,7.857,43.336,0.051,0.510,0.097,0.027,19.839,UNID-BLL
4FGL J1243.1-6754,302.152,-5.044,26.280,0.171,0.561,2.000,0.192,0.877,UNID-PSR
4FGL J1243.5+5311,125.639,63.876,34.755,0.057,-0.765,0.254,0.004,5.569,UNID-BLL
4FGL J1243.7+1727,292.208,80.155,53.632,0.066,-0.526,-0.100,0.272,0.100,UNID-BLL
4FGL J1244.3-6233,302.133,0.327,204.294,0.042,1.381,0.978,5.067,1.901,UNID-PSR
4FGL J1245.3+3327,134.464,83.568,28.197,0.133,-0.738,0.785,0.011,1.097,UNID-BLL
4FGL J1245.8+0232,299.572,65.365,147.901,0.071,-0.371,0.799,0.206,1.265,bll-psr
4FGL J1250.8-5424,302.782,8.501,41.432,0.062,0.432,1.331,0.066,3.870,UNID-BLL
4FGL J1250.9-4943,302.847,13.134,282.111,0.026,0.136,0.456,0.347,4.246,UNID-BLL
4FGL J1253.3-5816,303.211,4.601,112.633,0.105,0.474,0.531,1.582,0.207,young
4FGL J1254.7-4516,303.519,17.591,65.787,0.045,-0.004,1.949,0.072,5.461,UNID-BLL
4FGL J1256.1-5652,303.571,6.022,183.828,0.091,0.499,1.320,3.884,0.432,unk-psr
4FGL J1256.8+5329,121.047,63.593,51.752,0.065,-0.734,0.354,0.028,0.514,UNID-BLL
4FGL J1257.0-6339,303.556,-0.780,347.685,0.031,1.337,0.775,8.342,1.764,UNID-PSR
4FGL J1258.4+6554,121.866,51.236,39.486,0.076,-0.645,2.000,0.012,5.486,UNID-BLL
4FGL J1258.5-3406,304.604,28.749,79.672,0.061,-0.072,0.297,0.074,0.766,UNID-BLL
4FGL J1259.0-8148,303.206,-18.929,219.449,0.045,0.156,0.351,0.463,0.697,MSP
4FGL J1301.6+0834,310.760,71.303,1190.027,0.030,-0.409,0.606,2.843,1.295,MSP
4FGL J1302.4-3258,305.594,29.844,2033.947,0.020,-0.099,0.846,9.802,2.593,MSP
4FGL J1302.5-6236,304.182,0.260,75.370,0.091,1.493,0.666,2.440,1.116,UNID-PSR
4FGL J1303.1-4714,304.949,15.585,80.037,0.062,0.122,2.000,0.160,2.550,UNID-PSR
4FGL J1304.4+1203,315.013,74.595,158.110,0.065,-0.428,1.744,0.221,1.646,MSP
4FGL J1304.6+0539,311.818,68.314,56.703,0.106,-0.415,1.224,0.061,1.307,UNID-FSRQ
4FGL J1305.5-6241,304.570,0.130,740.917,0.025,1.510,0.169,32.031,0.408,snr-psr
4FGL J1306.3-6043,304.752,2.093,3159.931,0.016,1.032,0.333,67.877,2.947,MSP
4FGL J1306.8-4035,306.090,22.186,592.177,0.033,0.047,0.354,2.413,0.414,MSP
4FGL J1308.7+0347,313.814,66.297,112.077,0.054,-0.423,1.490,0.105,2.506,UNID-PSR
4FGL J1308.9-5730,305.248,5.295,76.106,0.058,0.489,0.298,0.167,0.988,UNID-BLL
4FGL J1309.1-6223,304.968,0.445,445.704,0.055,1.412,1.135,36.894,0.866,UNID-PSR
4FGL J1309.3+8035,122.187,36.647,46.614,0.125,-0.468,0.113,0.146,0.100,UNID-BLL
4FGL J1309.4-7915,303.858,-16.446,31.678,0.104,0.013,0.875,0.022,3.534,UNID-BLL
4FGL J1309.7+1153,319.543,74.171,358.029,0.036,-0.387,0.431,0.327,1.868,bll-psr
4FGL J1310.2+6219,119.162,54.669,32.926,0.224,-0.748,0.242,0.299,0.100,UNID-BLL
4FGL J1311.7-6617,304.947,-3.435,84.048,0.055,0.714,0.186,1.106,0.134,UNID-FSRQ
4FGL J1311.7-3430,307.686,28.173,20417.035,0.011,-0.087,0.222,205.217,0.645,MSP
4FGL J1312.3-6257,305.291,-0.242,150.916,0.061,1.387,0.285,4.569,0.616,UNID-PSR
4FGL J1312.6-6231,305.345,0.187,230.525,0.048,1.418,0.594,7.322,1.310,UNID-PSR
4FGL J1312.7+0050,314.838,63.219,3012.834,0.020,-0.451,0.830,13.384,1.562,MSP
4FGL J1314.1+6854,119.870,48.072,30.390,0.049,-0.752,-0.057,0.139,1000.000,UNID-BLL
4FGL J1315.7-6220,305.759,0.464,127.570,0.118,1.314,0.825,9.878,0.384,UNID-PSR
4FGL J1315.9-6349,305.641,-1.095,102.244,0.076,1.188,0.375,2.137,0.621,bcu-psr
4FGL J1315.9-6243,305.646,-0.002,72.414,0.094,1.369,0.944,2.040,1.567,UNID-PSR
4FGL J1317.5-0153,316.145,60.201,74.873,0.080,-0.438,1.195,0.065,1.767,UNID-PSR
4FGL J1317.5-6316,305.842,-0.547,607.965,0.034,1.271,0.892,27.465,1.135,UNID-PSR
4FGL J1318.3-1148,313.272,50.580,30.693,0.112,-0.350,-0.018,0.015,0.100,UNID-BLL
4FGL J1318.5-6352,305.953,-1.184,41.557,0.074,1.125,0.632,0.188,5.869,UNID-BLL
4FGL J1320.3-6410,306.127,-1.502,95.864,0.118,1.081,0.664,4.163,0.432,UNID-PSR
4FGL J1320.5-6256,306.295,-0.216,44.685,0.092,1.475,1.913,1.005,3.438,UNID-PSR
4FGL J1321.1-6239,306.528,0.141,108.029,0.118,1.348,0.836,9.221,0.526,UNID-PSR
4FGL J1322.0-4624,308.425,16.148,45.845,0.069,0.078,1.202,0.057,2.834,UNID-BLL
4FGL J1324.5-2338,312.648,38.605,31.661,0.045,-0.058,-0.072,0.081,1000.000,UNID-BLL
4FGL J1325.3-5413,307.930,8.355,251.910,0.045,0.450,0.445,2.394,0.382,UNID-PSR
4FGL J1325.4-4706,308.921,15.361,57.563,0.117,0.117,0.953,0.228,0.749,UNID-FSRQ
4FGL J1325.5-4300,309.525,19.416,9951.088,0.014,0.067,-0.100,2879.400,0.100,RDG-psr
4FGL J1326.0+3507,82.291,79.150,232.008,0.041,-0.807,0.164,0.091,0.493,UNID-FSRQ
4FGL J1326.1-6800,306.222,-5.267,77.810,0.166,0.499,0.580,6.836,0.100,bcu-psr
4FGL J1326.6-4729,309.091,14.955,1187.039,0.023,0.140,0.872,7.201,1.345,glc
4FGL J1328.4-6231,307.141,0.218,29.528,0.238,1.274,1.118,2.083,0.460,UNID-PSR
4FGL J1328.9+5019,108.294,65.718,107.462,0.253,-0.782,0.198,3.957,0.100,UNID-FSRQ
4FGL J1329.4-0530,320.145,56.099,164.213,0.049,-0.326,0.833,0.272,1.247,bcu-psr
4FGL J1329.6+4739,105.439,68.152,44.506,0.056,-0.693,-0.022,0.013,0.100,UNID-BLL
4FGL J1329.8-1559,316.236,45.887,25.248,0.071,-0.182,-0.003,0.016,0.100,UNID-BLL
4FGL J1329.9-6108,307.569,1.382,761.178,0.028,1.005,0.925,12.788,1.778,UNID-PSR
4FGL J1330.2-3946,311.002,22.493,33.629,0.248,0.100,0.619,0.147,0.225,UNID-FSRQ
4FGL J1331.3-3818,311.441,23.884,53.486,0.123,0.026,0.404,0.043,1.900,UNID-BLL
4FGL J1333.4+1540,345.492,74.955,38.386,0.090,-0.434,-0.075,0.298,0.100,UNID-BLL
4FGL J1334.1-4154,311.415,20.290,38.745,0.095,0.075,-0.025,0.154,0.100,UNID-BLL
4FGL J1334.8-3856,312.131,23.151,125.516,0.080,0.036,-0.100,16.497,0.100,UNID-BLL
4FGL J1335.0-5656,308.897,5.432,515.512,0.025,0.693,0.612,3.042,2.357,MSP
4FGL J1335.5-4546,310.886,16.410,48.168,0.078,0.090,1.044,0.073,2.162,UNID-BLL
4FGL J1335.6+4759,103.344,67.438,32.081,0.087,-0.669,0.555,0.007,1.860,UNID-BLL
4FGL J1335.6-4052,311.916,21.222,26.248,0.053,0.088,1.739,0.051,36.862,UNID-BLL
4FGL J1336.5-4655,310.945,15.253,25.494,0.085,0.146,0.173,0.013,1.694,UNID-BLL
4FGL J1336.9-4611,311.092,15.972,84.119,0.093,0.096,0.771,0.321,0.597,UNID-FSRQ
4FGL J1338.0-4159,312.141,20.029,59.705,0.042,0.094,0.168,0.026,3.863,UNID-BLL
4FGL J1338.4-5923,308.890,2.964,48.195,0.161,0.825,1.963,0.716,1.120,UNID-PSR
4FGL J1338.8-4509,311.475,16.884,98.847,0.125,0.060,-0.100,20.990,0.100,UNID-BLL
4FGL J1341.7-6216,308.745,0.003,82.317,0.049,1.507,1.269,1.731,5.298,young
4FGL J1342.6-5730,309.799,4.683,29.901,0.082,0.574,0.788,0.061,2.346,UNID-BLL
4FGL J1343.5-6827,307.606,-6.064,61.524,0.082,0.345,-0.046,10.470,0.100,UNID-BLL
4FGL J1343.8-6208,308.908,0.154,107.048,0.101,1.485,0.144,58.198,0.100,spp-psr
4FGL J1344.2-6517,308.423,-2.984,54.901,0.086,0.749,0.762,0.218,1.580,UNID-PSR
4FGL J1344.9-6228,309.089,-0.178,199.946,0.053,1.618,1.020,11.861,1.581,spp-psr
4FGL J1345.3-6253,309.046,-0.586,56.429,0.088,1.640,1.222,3.078,1.534,spp-psr
4FGL J1345.7-4703,312.469,14.941,46.858,0.217,0.162,2.000,0.286,0.762,UNID-PSR
4FGL J1345.9-2612,317.894,35.089,214.513,0.052,-0.167,1.544,0.446,1.499,MSP
4FGL J1346.1-5121,311.586,10.593,38.460,0.066,0.367,0.264,0.056,0.751,glc
4FGL J1346.3-6026,309.650,1.704,565.119,0.031,1.046,0.261,12.750,0.547,rdg-psr
4FGL J1346.5+3646,75.963,74.882,27.777,0.046,-0.769,0.083,0.001,5.292,UNID-BLL
4FGL J1346.5+5330,105.557,61.740,118.636,0.079,-0.744,0.161,0.541,0.100,UNID-FSRQ
4FGL J1348.5-8700,303.864,-24.286,40.684,0.220,0.212,1.037,0.182,0.379,UNID-FSRQ
4FGL J1349.1-5829,310.410,3.556,73.813,0.083,0.674,0.054,10.599,0.100,UNID-PSR
4FGL J1349.5-6206,309.639,-0.002,297.717,0.090,1.625,-0.012,7246.437,0.100,spp-psr
4FGL J1350.6-6224,309.733,-0.334,1192.420,0.021,1.537,0.990,73.791,2.457,young
4FGL J1350.9-2757,318.596,33.084,64.199,0.105,-0.159,0.418,0.081,0.747,UNID-BLL
4FGL J1351.6-6142,310.031,0.340,352.378,0.053,1.615,0.485,34.019,0.603,UNID-PSR
4FGL J1354.2+0353,338.469,62.356,25.911,0.069,-0.443,0.900,0.020,39.906,UNID-BLL
4FGL J1356.0-6747,308.966,-5.698,55.128,0.207,0.443,1.706,0.679,0.553,UNID-FSRQ
4FGL J1356.6+0234,338.139,60.863,144.656,0.063,-0.408,1.096,0.183,1.378,MSP
4FGL J1356.9-6432,309.890,-2.549,1120.871,0.037,0.890,0.633,82.549,0.240,young
4FGL J1357.3-6123,310.771,0.610,114.415,0.110,1.420,1.220,11.025,0.830,UNID-PSR
4FGL J1357.8-5724,311.816,4.313,50.781,0.115,0.599,1.415,0.290,1.365,UNID-PSR
4FGL J1358.0-7749,306.545,-15.398,56.220,0.117,0.035,0.422,0.089,0.444,UNID-FSRQ
4FGL J1358.3-6026,311.124,1.377,947.179,0.033,1.269,0.494,62.103,0.416,young
4FGL J1358.7-6944,308.733,-7.634,57.523,0.167,0.349,0.374,5.400,0.100,UNID-PSR
4FGL J1359.5-6615,309.720,-4.375,70.709,0.143,0.557,0.066,4.398,0.100,UNID-FSRQ
4FGL J1359.9+3616,69.323,72.876,111.877,0.100,-0.755,-0.100,5.720,0.100,UNID-FSRQ
4FGL J1400.0-2415,322.359,35.996,448.324,0.031,-0.163,1.051,0.863,2.186,UNID-PSR
4FGL J1400.4-6050,311.213,0.963,73.410,0.079,1.475,1.035,3.131,1.277,UNID-PSR
4FGL J1400.5-6147,311.003,-0.000,55.881,0.100,1.653,0.887,2.598,1.507,UNID-PSR
4FGL J1400.6-1432,326.989,45.077,683.238,0.032,-0.091,0.795,1.998,1.444,MSP
4FGL J1401.2-6116,311.216,0.601,72.267,0.084,1.485,1.879,3.179,2.368,UNID-PSR
4FGL J1401.3-5012,314.233,11.186,71.755,0.078,0.341,0.622,0.226,0.801,UNID-PSR
4FGL J1401.6-4645,315.368,14.335,85.118,0.040,0.159,-0.100,2.883,0.100,UNID-BLL
4FGL J1401.7-3217,319.752,28.240,69.535,0.072,-0.098,0.994,0.070,2.497,UNID-BLL
4FGL J1401.9-6130,311.201,0.252,70.309,0.066,1.634,1.002,2.269,2.905,UNID-PSR
4FGL J1402.7+1306,356.455,68.207,145.839,0.061,-0.443,1.423,0.187,1.533,MSP
4FGL J1403.2-5758,312.331,3.551,53.967,0.134,0.706,0.032,3.987,0.100,UNID-FSRQ
4FGL J1403.5-6236,311.113,-0.881,215.960,0.042,1.526,1.471,8.742,2.452,UNID-PSR
4FGL J1403.7+2429,27.749,73.540,39.641,0.044,-0.459,-0.100,0.552,1000.000,UNID-BLL
4FGL J1404.4-6159,311.430,-0.424,211.440,0.098,1.659,0.785,56.896,0.334,spp-psr
4FGL J1404.8-5237,314.075,8.661,128.651,0.043,0.560,1.269,0.554,2.016,UNID-PSR
4FGL J1405.0-1544,327.671,43.485,33.706,0.159,-0.093,0.903,0.046,1.355,UNID-FSRQ
4FGL J1405.1-6119,311.663,0.300,3131.688,0.022,1.703,0.453,1598.419,0.297,HMB-psr
4FGL J1405.9-1853,326.358,40.574,43.178,0.045,-0.097,0.452,0.017,7.833,UNID-BLL
4FGL J1407.4-0820,333.117,50.012,34.717,0.099,-0.324,0.944,0.079,1.080,UNID-FSRQ
4FGL J1407.7-3017,321.816,29.850,161.289,0.143,-0.189,0.959,0.769,0.444,UNID-FSRQ
4FGL J1408.7-3747,319.400,22.584,183.019,0.060,-0.014,0.776,0.525,0.667,UNID-PSR
4FGL J1410.7+7405,115.757,41.923,489.540,0.021,-0.590,0.578,0.287,7.972,UNID-BLL
4FGL J1410.7-5945,312.776,1.636,55.987,0.082,1.167,0.255,0.681,0.666,UNID-BLL
4FGL J1411.5-6133,312.129,-0.053,614.079,0.062,1.709,0.414,863.285,0.100,young
4FGL J1412.1-6631,310.855,-4.890,316.324,0.050,0.601,0.890,1.884,1.505,UNID-PSR
4FGL J1412.2-6018,312.783,1.015,31.518,0.063,1.328,-0.090,7.646,0.100,UNID-BLL
4FGL J1413.5-6205,312.373,-0.731,18935.667,0.010,1.513,0.447,2821.449,1.388,young
4FGL J1413.5-2820,324.108,31.099,62.677,0.107,-0.172,0.008,2.666,0.100,UNID-FSRQ
4FGL J1413.9-6705,310.834,-5.617,29.841,0.149,0.533,0.831,0.151,0.739,UNID-FSRQ
4FGL J1415.3-6110,312.846,0.151,163.553,0.064,1.720,0.307,35.808,0.259,UNID-PSR
4FGL J1415.4-6458,311.662,-3.552,105.891,0.054,0.744,0.980,0.416,3.054,UNID-PSR
4FGL J1415.9-1504,331.380,43.096,34.655,0.086,-0.155,2.000,0.032,2.898,UNID-BLL
4FGL J1416.4-6123,312.948,-0.165,40.416,0.084,1.597,0.201,0.593,2.007,UNID-BLL
4FGL J1416.7-5023,316.555,10.216,237.989,0.038,0.351,0.985,0.943,1.628,UNID-PSR
4FGL J1417.3+6059,105.691,53.158,38.606,0.111,-0.727,-0.100,0.425,0.100,UNID-BLL
4FGL J1417.6-4403,318.878,16.149,894.402,0.027,0.117,0.492,3.450,0.793,MSP
4FGL J1418.7-6110,313.259,-0.045,106.542,0.069,1.635,0.558,15.488,0.935,UNID-PSR
4FGL J1419.2-6029,313.629,0.712,41.337,0.189,1.378,2.000,1.261,3.070,UNID-PSR
4FGL J1419.5+2527,33.048,70.219,130.011,0.056,-0.335,0.029,0.324,0.100,UNID-FSRQ
4FGL J1419.6-5153,316.476,8.640,258.221,0.035,0.499,0.229,1.602,0.318,bcu-psr
4FGL J1420.0-6048,313.494,0.216,3821.175,0.018,1.576,0.985,2430.551,0.387,young
4FGL J1420.3-0438,340.338,51.650,28.872,0.152,-0.283,1.108,0.031,1.335,UNID-BLL
4FGL J1420.7-6701,311.487,-5.597,52.657,0.126,0.539,0.878,0.228,1.044,UNID-PSR
4FGL J1420.9-6127,313.389,-0.418,54.345,0.072,1.613,0.071,2.559,0.100,UNID-FSRQ
4FGL J1420.9-2431,327.653,34.022,127.493,0.047,-0.091,0.915,0.139,2.709,UNID-PSR
4FGL J1421.1-4614,318.695,13.882,167.606,0.063,0.133,0.563,0.592,0.599,bcu-psr
4FGL J1421.4-1655,331.897,40.818,59.694,0.039,-0.105,0.136,0.022,17.538,UNID-BLL
4FGL J1422.3-6059,313.685,-0.035,51.122,0.128,1.608,1.002,2.534,2.156,UNID-PSR
4FGL J1422.5-6137,313.527,-0.643,3889.036,0.013,1.526,0.938,308.500,3.586,young
4FGL J1423.7-4458,319.594,14.889,27.012,0.088,0.133,0.218,0.030,0.472,UNID-BLL
4FGL J1424.2-6111,314.023,-0.291,26.489,0.247,1.573,1.365,1.542,1.598,UNID-PSR
4FGL J1424.8-6536,312.280,-4.523,84.772,0.144,0.561,0.949,1.184,0.492,UNID-PSR
4FGL J1424.8-8012,306.973,-18.060,58.900,0.099,0.002,2.000,0.091,2.334,UNID-PSR
4FGL J1427.8-6051,314.394,-0.149,437.177,0.037,1.617,0.130,144.655,0.100,UNID-PSR
4FGL J1428.0-6026,314.618,0.207,163.318,0.082,1.543,1.073,18.335,0.900,UNID-PSR
4FGL J1429.8-0739,340.886,47.884,88.288,0.075,-0.188,1.270,0.113,1.626,UNID-PSR
4FGL J1429.9-5911,315.266,1.307,8918.684,0.014,1.177,0.438,889.983,0.527,young
4FGL J1431.0-4432,321.039,14.830,65.481,0.055,0.169,0.852,0.081,3.454,UNID-BLL
4FGL J1431.5-6627,312.701,-5.531,88.375,0.106,0.479,0.301,1.206,0.166,UNID-PSR
4FGL J1433.5-5457,317.323,5.037,86.080,0.078,0.588,0.727,0.763,0.724,unk-psr
4FGL J1433.8-6357,313.858,-3.303,54.078,0.114,0.704,2.000,0.404,1.916,UNID-PSR
4FGL J1434.1-4931,319.532,10.010,25.628,0.108,0.337,0.290,0.057,0.525,UNID-BLL
4FGL J1436.4+3900,68.159,65.103,49.692,0.045,-0.720,0.124,0.006,14.136,UNID-BLL
4FGL J1438.0+0219,353.228,54.418,36.151,0.069,-0.342,0.730,0.015,5.556,UNID-BLL
4FGL J1439.1+2217,27.631,65.121,48.950,0.052,-0.343,-0.055,0.085,0.100,UNID-BLL
4FGL J1439.2-5142,319.432,7.692,57.056,0.083,0.512,0.193,0.260,0.267,UNID-BLL
4FGL J1440.2-5505,318.107,4.571,37.463,0.244,0.583,0.550,2.308,0.100,MSP
4FGL J1441.4-1934,335.570,36.217,141.444,0.035,-0.060,0.925,0.204,9.667,UNID-BLL
4FGL J1441.6-5951,316.363,0.140,69.616,0.080,1.691,1.807,3.215,2.950,spp-psr
4FGL J1442.0+0732,1.375,57.266,36.395,0.091,-0.410,0.997,0.023,1.916,UNID-BLL
4FGL J1442.1-2800,330.819,28.788,95.171,0.096,-0.070,1.121,0.399,0.506,UNID-FSRQ
4FGL J1442.1-3707,326.233,20.691,52.927,0.049,-0.038,0.725,0.035,10.413,UNID-BLL
4FGL J1442.2-6005,316.362,-0.137,228.412,0.055,1.686,0.424,15.649,0.818,spp-psr
4FGL J1443.7-7037,312.027,-9.782,121.880,0.049,0.288,0.273,0.206,0.677,UNID-BLL
4FGL J1444.1+7601,114.454,39.173,25.605,0.088,-0.526,0.736,0.003,3.562,UNID-BLL
4FGL J1444.8+3645,61.992,64.143,38.650,0.107,-0.696,0.757,0.014,1.514,UNID-BLL
4FGL J1444.9-5939,316.833,0.236,297.733,0.077,1.504,0.250,704.914,0.100,UNID-PSR
4FGL J1445.1-5958,316.767,-0.067,121.628,0.115,1.634,0.731,16.829,0.589,UNID-PSR
4FGL J1445.2-1954,336.227,35.437,42.746,0.110,-0.067,2.000,0.080,1.521,bcu-psr
4FGL J1445.9-5907,317.163,0.548,36.441,0.182,1.339,1.863,1.838,1.225,UNID-PSR
4FGL J1446.6-4701,322.503,11.437,662.840,0.028,0.234,0.795,2.741,1.556,MSP
4FGL J1447.4-5757,317.834,1.518,691.830,0.043,1.047,0.343,336.007,0.100,young
4FGL J1449.4-6026,316.977,-0.822,41.429,0.127,1.392,0.092,30.601,0.100,unk-psr
4FGL J1449.8-5923,317.582,0.141,42.989,0.159,1.579,0.917,1.316,1.777,UNID-PSR
4FGL J1450.2-5937,317.430,-0.151,54.559,0.140,1.595,0.758,2.243,1.379,spp-psr
4FGL J1450.8-1424,341.517,39.358,122.535,0.060,-0.058,1.071,0.237,1.387,UNID-PSR
4FGL J1451.4-5142,321.171,6.844,28.496,0.190,0.539,0.552,1.324,0.147,UNID-FSRQ
4FGL J1451.6-3726,327.847,19.523,65.822,0.055,-0.016,0.430,0.049,1.817,UNID-BLL
4FGL J1454.3-5551,319.560,2.934,86.493,0.288,0.768,0.753,20.605,0.164,UNID-PSR
4FGL J1455.9-3331,330.756,22.553,47.285,0.098,0.022,1.366,0.074,1.596,MSP
4FGL J1456.4-7129,312.597,-10.992,106.199,0.057,0.176,0.280,0.332,0.238,UNID-BLL
4FGL J1456.7-6050,317.642,-1.583,25.919,0.059,1.065,-0.100,8.443,1000.000,UNID-BLL
4FGL J1458.8-2120,338.592,32.584,294.394,0.038,0.023,0.827,0.622,1.645,UNID-PSR
4FGL J1459.0-5819,318.938,0.409,52.793,0.134,1.405,1.107,1.684,1.367,unk-psr
4FGL J1459.5-6053,317.888,-1.789,11981.943,0.013,1.115,0.488,1680.444,0.232,young
4FGL J1459.9-2322,337.514,30.736,42.619,0.124,0.049,0.779,0.121,0.581,UNID-FSRQ
4FGL J1500.1-5846,318.935,-0.161,45.550,0.116,1.552,0.827,1.504,1.471,UNID-PSR
4FGL J1500.2+2640,39.597,61.264,94.485,0.120,-0.394,2.000,0.229,0.671,UNID-FSRQ
4FGL J1502.2-5933,318.813,-0.773,52.853,0.078,1.472,1.961,1.547,2.554,UNID-PSR
4FGL J1502.7+4120,69.326,59.618,37.525,0.072,-0.657,0.497,0.005,4.528,UNID-BLL
4FGL J1503.7-5801,319.707,0.463,891.981,0.029,1.354,0.442,84.703,0.465,bcu-psr
4FGL J1504.5-0127,356.575,47.068,28.201,0.132,-0.091,0.252,0.058,0.220,UNID-BLL
4FGL J1504.6+4343,73.497,58.535,45.315,0.062,-0.652,0.072,0.007,65.590,UNID-BLL
4FGL J1505.1-5145,323.050,5.886,79.708,0.104,0.574,1.535,0.663,1.101,UNID-PSR
4FGL J1505.3-5852,319.485,-0.358,81.775,0.079,1.491,0.031,252.078,0.100,UNID-PSR
4FGL J1506.5-5708,320.476,1.054,42.655,0.069,1.268,1.324,0.498,2.785,UNID-PSR
4FGL J1506.9-7003,314.074,-10.197,54.273,0.061,0.143,0.667,0.045,1.685,UNID-BLL
4FGL J1507.1-1901,342.139,33.300,30.790,0.161,-0.013,-0.100,1.804,0.100,UNID-BLL
4FGL J1507.4-6450,316.701,-5.630,42.758,0.101,0.618,0.704,0.219,0.896,UNID-PSR
4FGL J1507.7-5403,322.139,3.623,42.131,0.196,0.756,0.843,0.853,0.494,UNID-PSR
4FGL J1508.4-4817,325.171,8.626,131.667,0.096,0.384,0.510,12.764,0.100,UNID-PSR
4FGL J1508.9-4110,328.914,14.644,80.051,0.122,0.106,1.344,0.304,0.908,spp-psr
4FGL J1509.4-5850,319.973,-0.621,8651.260,0.013,1.553,0.564,964.186,1.304,young
4FGL J1510.1-5750,320.550,0.150,131.076,0.051,1.541,0.932,4.097,2.460,UNID-PSR
4FGL J1510.9+0551,6.611,50.586,38.293,0.069,-0.251,0.144,0.011,2.931,UNID-BLL
4FGL J1511.2-5803,320.552,-0.079,253.448,0.063,1.611,-0.100,9247.222,0.100,UNID-PSR
4FGL J1511.4-0430,354.904,43.758,78.028,0.241,0.005,0.891,3.410,0.124,UNID-PSR
4FGL J1513.4-2549,338.842,26.974,624.140,0.030,0.056,0.743,2.293,1.168,MSP
4FGL J1513.7-1519,346.325,35.251,124.282,0.044,-0.001,0.590,0.156,1.897,UNID-BLL
4FGL J1514.3-4946,325.247,6.808,8288.173,0.011,0.503,0.541,130.977,2.477,MSP
4FGL J1514.4+2939,46.104,58.565,31.684,0.129,-0.473,1.965,0.028,0.940,UNID-BLL
4FGL J1514.8+4448,74.203,56.400,654.673,0.033,-0.561,0.412,0.752,0.501,UNID-FSRQ
4FGL J1515.5-4242,329.158,12.671,54.467,0.080,0.204,-0.040,2.442,0.100,UNID-BLL
4FGL J1516.1-6429,317.748,-5.863,51.110,0.099,0.464,0.862,0.198,1.057,UNID-FSRQ
4FGL J1516.4-2640,338.859,25.895,43.428,0.093,0.114,2.000,0.097,2.067,UNID-PSR
4FGL J1517.0-4600,327.569,9.736,54.727,0.190,0.385,0.632,0.877,0.100,UNID-FSRQ
4FGL J1517.7-4446,328.428,10.734,123.221,0.069,0.346,0.220,1.363,0.118,UNID-FSRQ
4FGL J1517.9-5233,324.262,4.140,716.872,0.032,0.680,1.243,7.001,1.855,UNID-PSR
4FGL J1518.8+0203,3.842,46.782,134.658,0.070,-0.187,0.228,0.719,0.100,glc
4FGL J1518.9-5903,320.817,-1.412,84.380,0.157,1.275,0.948,3.610,0.681,spp-psr
4FGL J1519.7+6727,104.221,43.879,93.226,0.046,-0.627,0.922,0.022,5.661,UNID-BLL
4FGL J1520.9-3805,332.746,16.052,158.693,0.033,0.097,0.064,0.645,0.100,UNID-BLL
4FGL J1521.5-8057,308.683,-19.722,43.911,0.384,0.301,0.207,2.206,0.100,UNID-FSRQ
4FGL J1521.9-5735,322.033,-0.408,4590.607,0.017,1.443,0.695,563.448,0.759,young
4FGL J1522.5+0844,12.918,49.887,32.941,0.063,-0.344,2.000,0.022,9.002,UNID-BLL
4FGL J1524.6-6245,319.476,-4.914,26.733,0.120,0.596,1.724,0.076,3.343,UNID-BLL
4FGL J1525.2-3316,336.401,19.418,33.562,0.070,0.490,0.041,0.078,0.100,UNID-BLL
4FGL J1526.3-4501,329.601,9.675,120.993,0.039,0.362,-0.059,3.764,0.100,UNID-BLL
4FGL J1526.6-3810,333.646,15.274,153.903,0.051,0.207,1.344,0.435,1.819,UNID-PSR
4FGL J1526.9+7358,110.007,38.960,33.361,0.128,-0.568,0.470,0.007,1.286,UNID-BLL
4FGL J1527.8+1013,15.960,49.532,138.172,0.075,-0.311,2.000,0.276,1.380,UNID-PSR
4FGL J1527.9-4943,326.994,5.465,74.522,0.208,0.628,0.734,1.996,0.100,UNID-PSR
4FGL J1528.2-2448,342.483,25.771,63.513,0.091,0.093,1.126,0.115,2.162,UNID-PSR
4FGL J1528.4-5838,322.165,-1.754,1052.912,0.028,1.063,1.000,28.272,1.653,young
4FGL J1528.4+2004,30.416,53.489,34.028,0.042,-0.199,0.357,0.008,15.007,UNID-BLL
