4FGL-DR3,glat,glon,significance,r95,variability,Ep,Fp,d,association,prediction,p_bll,p_fsrq,p_pulsar
4FGL J1936.6+1921,-0.772,55.222,7.243,0.150,9.113,1.052,2.004,0.765,unid,pulsar,0.000,0.000,1.000
4FGL J1936.8-0553,-12.773,32.810,4.112,0.092,7.301,0.413,0.129,0.296,unid,bll,0.648,0.312,0.040
4FGL J1939.7-1242,-16.378,26.781,4.517,0.173,6.709,0.402,0.301,0.778,unid,pulsar,0.010,0.138,0.853
4FGL J1940.2-2511,-21.358,14.687,13.594,0.082,15.154,0.760,0.653,0.490,unid,pulsar,0.028,0.030,0.943
4FGL J1940.9+5114,13.654,83.938,6.220,0.103,7.915,2.406,0.056,1.861,unid,pulsar,0.311,0.060,0.629
4FGL J1942.4+0927,-6.837,47.246,4.073,0.124,14.914,0.100,0.303,0.072,unid,bll,0.851,0.142,0.007
4FGL J1943.9+2841,2.391,64.169,6.664,0.239,10.791,1.188,0.441,0.709,unid,pulsar,0.001,0.002,0.998
4FGL J1944.8+4301,9.266,76.820,11.836,0.049,3.703,3.295,0.235,0.957,unid,pulsar,0.048,0.066,0.886
4FGL J1946.5-1527,-19.010,24.862,8.238,0.085,9.773,0.974,0.208,0.491,unid,pulsar,0.211,0.128,0.661
4FGL J1946.9-1220,-17.812,27.911,5.032,0.205,15.813,0.296,1.234,1.497,unid,fsrq,0.050,0.644,0.307
4FGL J1947.0+0031,-12.099,39.839,7.593,0.065,21.255,2.720,0.159,0.960,unid,bll,0.732,0.213,0.055
4FGL J1947.1+1729,-3.849,54.824,5.467,0.098,10.865,0.810,0.114,0.333,unid,bll,0.777,0.204,0.019
4FGL J1947.6-1121,-17.564,28.914,10.142,0.056,15.141,1.060,0.393,0.621,unid,pulsar,0.021,0.029,0.950
4FGL J1948.0-2845,-24.219,11.697,4.472,0.135,13.427,0.394,0.132,0.458,unid,fsrq,0.184,0.800,0.016
4FGL J1948.1+2511,-0.178,61.601,6.206,0.164,18.615,1.179,2.693,1.702,unid,pulsar,0.006,0.020,0.974
4FGL J1948.9+3414,4.244,69.510,10.641,0.159,15.770,1.828,0.693,1.115,unid,pulsar,0.001,0.003,0.996
4FGL J1949.2-1453,-19.387,25.696,10.982,0.066,8.252,0.565,0.495,0.304,unid,pulsar,0.335,0.063,0.602
4FGL J1951.0+2523,-0.648,62.120,7.698,0.134,13.850,0.793,4.670,1.090,unid,pulsar,0.002,0.010,0.989
4FGL J1951.3-8015,-29.231,313.730,5.331,0.117,14.984,0.448,0.143,0.456,unid,fsrq,0.200,0.783,0.017
4FGL J1951.6+2621,-0.271,63.012,9.278,0.142,8.857,0.550,5.560,0.525,unid,pulsar,0.021,0.068,0.912
4FGL J1953.5+3841,5.686,73.837,11.879,0.067,14.968,0.388,1.213,0.333,unid,bll,0.520,0.243,0.237
4FGL J1954.4-3729,-27.983,2.786,5.366,0.102,10.440,1.710,0.059,1.110,unid,bll,0.787,0.197,0.015
4FGL J1954.5+2420,-1.868,61.632,7.021,0.169,19.956,1.706,1.220,1.435,unid,pulsar,0.004,0.011,0.985
4FGL J1954.8+2543,-1.219,62.838,5.913,0.239,8.770,0.526,3.074,0.725,unid,pulsar,0.004,0.024,0.972
4FGL J1955.3-5032,-30.511,348.102,7.533,0.092,14.902,0.100,0.720,-0.100,unid,bll,0.919,0.074,0.007
4FGL J1955.7-0130,-14.966,39.040,4.164,0.079,17.927,27.451,0.013,0.098,unid,bll,0.883,0.110,0.007
4FGL J1955.8-1657,-21.660,24.353,4.743,0.092,12.665,0.100,0.601,-0.071,unid,bll,0.925,0.068,0.007
4FGL J1955.8+1154,-8.477,51.039,5.781,0.066,6.994,3.786,0.100,1.972,unid,pulsar,0.246,0.152,0.601
4FGL J1956.6-7011,-30.905,325.217,6.207,0.085,10.890,2.275,0.059,2.000,unid,pulsar,0.088,0.045,0.868
4FGL J1957.6+1230,-8.546,51.784,7.407,0.067,11.554,2.332,0.105,0.669,unid,bll,0.848,0.131,0.021
4FGL J1959.1+1646,-6.701,55.678,4.902,0.101,10.913,1.454,0.112,1.258,unid,pulsar,0.293,0.352,0.355
4FGL J1959.3-6121,-31.650,335.521,6.252,0.057,15.562,9.577,0.024,1.347,unid,bll,0.927,0.070,0.003
4FGL J1959.8-1835,-23.174,23.128,5.845,0.277,10.711,0.471,0.950,2.000,unid,fsrq,0.086,0.704,0.210
4FGL J1959.9+1833,-5.934,57.313,5.139,0.135,9.968,0.599,0.191,0.476,unid,fsrq,0.211,0.438,0.351
4FGL J2001.5+1611,-7.486,55.465,4.893,0.194,14.138,0.388,1.054,1.598,unid,pulsar,0.045,0.573,0.383
4FGL J2001.5-0958,-20.070,31.776,4.883,0.098,5.722,0.306,0.393,0.701,unid,pulsar,0.029,0.166,0.805
4FGL J2004.9+3421,1.461,71.332,7.320,0.077,3.419,0.710,2.570,0.573,unid,pulsar,0.009,0.021,0.970
4FGL J2006.4-0354,-18.463,38.106,4.599,0.075,11.846,0.157,0.070,0.121,unid,bll,0.854,0.141,0.004
4FGL J2006.4+1834,-7.248,58.137,4.639,0.065,16.607,5.052,0.032,0.329,unid,bll,0.912,0.085,0.002
4FGL J2007.0+0707,-13.259,48.238,5.013,0.135,12.630,0.100,0.519,0.178,unid,bll,0.719,0.272,0.009
4FGL J2007.2-3157,-29.114,9.645,9.253,0.062,3.623,1.788,0.151,0.428,unid,bll,0.581,0.142,0.277
4FGL J2007.9+2511,-4.006,63.952,8.973,0.081,3.633,2.077,0.859,1.301,unid,pulsar,0.006,0.013,0.981
4FGL J2008.4+1619,-8.827,56.455,5.581,0.065,12.866,0.927,0.038,0.145,unid,bll,0.895,0.102,0.003
4FGL J2008.9+6742,18.050,100.825,4.403,0.091,8.730,0.175,0.211,0.368,unid,fsrq,0.400,0.584,0.017
4FGL J2009.5+2425,-4.734,63.496,5.724,0.266,4.016,0.460,1.865,1.284,unid,pulsar,0.012,0.024,0.964
4FGL J2009.9-2116,-26.353,21.324,9.240,0.071,12.526,2.549,0.207,1.344,unid,pulsar,0.051,0.069,0.879
4FGL J2011.3-0330,-19.351,39.077,4.299,0.109,13.201,0.100,0.242,0.134,unid,bll,0.769,0.224,0.007
4FGL J2012.1-5234,-33.277,345.962,6.698,0.051,5.148,1000.000,2.654,-0.100,unid,bll,0.886,0.098,0.016
4FGL J2013.4+2745,-3.639,66.784,6.583,0.164,4.143,0.468,2.872,1.062,unid,pulsar,0.005,0.024,0.971
4FGL J2013.9-8717,-28.055,305.812,6.747,0.055,8.510,13.992,0.033,0.704,unid,bll,0.902,0.095,0.004
4FGL J2014.9+1225,-12.215,53.929,4.163,0.069,15.024,0.796,0.027,0.223,unid,bll,0.856,0.140,0.004
4FGL J2017.3+3525,-0.080,73.622,7.256,0.064,8.218,8.457,0.567,1.256,unid,pulsar,0.186,0.153,0.661
4FGL J2017.9-0114,-19.738,42.025,6.518,0.106,11.271,0.682,0.160,0.635,unid,fsrq,0.131,0.603,0.266
4FGL J2018.0+7903,22.662,111.904,6.575,0.085,10.264,1.496,0.055,1.849,unid,pulsar,0.064,0.033,0.903
4FGL J2019.6+0616,-16.390,49.111,4.883,0.085,11.140,0.432,0.542,0.628,unid,pulsar,0.007,0.086,0.907
4FGL J2020.7-4536,-34.227,354.423,4.641,0.169,17.051,53.645,0.023,0.130,unid,bll,0.881,0.112,0.007
4FGL J2021.9+3609,-0.425,74.749,4.491,0.066,9.055,51.191,0.434,1.422,unid,bll,0.808,0.155,0.037
4FGL J2022.3+0413,-18.029,47.632,4.295,0.091,13.305,19.064,0.041,0.926,unid,bll,0.908,0.088,0.005
4FGL J2022.6+3716,0.105,75.749,4.414,0.108,6.884,0.169,4.815,0.225,unid,fsrq,0.217,0.773,0.011
4FGL J2023.3-1947,-28.771,24.156,7.332,0.120,5.314,0.632,0.172,0.670,unid,pulsar,0.038,0.158,0.804
4FGL J2024.2+3616,-0.742,75.107,5.136,0.070,10.747,0.100,1.976,0.134,unid,fsrq,0.290,0.704,0.006
4FGL J2026.0+4718,5.342,84.332,6.413,0.128,11.676,2.642,0.243,1.018,unid,pulsar,0.046,0.040,0.914
4FGL J2026.3+1431,-13.444,57.273,11.352,0.055,9.874,2.870,0.262,0.879,unid,pulsar,0.049,0.028,0.923
4FGL J2027.0+2811,-5.882,68.833,18.524,0.051,20.976,0.849,6.248,1.357,unid,pulsar,0.005,0.019,0.976
4FGL J2028.8-0010,-21.616,44.435,4.489,0.065,15.838,11.210,0.015,0.441,unid,bll,0.910,0.085,0.005
4FGL J2029.5-4237,-35.488,358.233,12.683,0.109,7.724,0.892,0.731,2.000,unid,pulsar,0.040,0.184,0.777
4FGL J2030.0-0310,-23.331,41.738,4.522,0.103,10.053,1.948,0.039,1.916,unid,pulsar,0.263,0.051,0.686
4FGL J2030.3-5038,-36.064,348.384,8.035,0.044,22.849,128.535,0.036,0.059,unid,bll,0.875,0.114,0.011
4FGL J2030.5+2235,-9.738,64.663,7.109,0.040,14.107,12.716,0.087,1.975,unid,bll,0.849,0.145,0.006
4FGL J2031.7+3138,-4.707,72.244,4.601,0.095,3.518,1.497,0.184,1.218,unid,pulsar,0.020,0.044,0.936
4FGL J2032.3-0720,-25.759,37.966,4.705,0.130,12.493,1.116,0.043,0.730,unid,bll,0.789,0.207,0.004
4FGL J2032.9-0005,-22.454,45.051,5.706,0.093,7.571,0.100,0.122,-0.051,unid,bll,0.892,0.102,0.006
4FGL J2035.3+0354,-20.968,49.102,4.851,0.086,4.037,0.100,0.143,0.079,unid,bll,0.905,0.088,0.007
4FGL J2036.2-0207,-24.185,43.549,6.591,0.092,8.647,1.331,0.053,0.492,unid,bll,0.875,0.119,0.005
4FGL J2036.3+5642,9.512,92.989,4.634,0.173,17.386,0.662,0.172,0.778,unid,fsrq,0.066,0.881,0.053
4FGL J2037.0-2826,-34.404,15.615,14.314,0.084,70.056,0.100,3.355,0.151,unid,fsrq,0.078,0.915,0.006
4FGL J2037.7-2230,-32.847,22.481,5.358,0.164,11.743,0.850,0.090,1.695,unid,pulsar,0.074,0.267,0.659
4FGL J2038.4+4212,0.543,81.527,17.714,0.076,9.629,0.420,127.849,0.680,unid,pulsar,0.001,0.003,0.997
4FGL J2038.7-3655,-36.514,5.508,5.569,0.048,11.536,21.917,0.103,2.000,unid,bll,0.896,0.099,0.006
4FGL J2039.6+6656,15.136,101.750,4.447,0.062,7.144,0.100,0.242,-0.044,unid,bll,0.889,0.105,0.007
4FGL J2040.1-3137,-35.815,12.027,4.665,0.154,16.913,0.100,0.601,0.329,unid,fsrq,0.214,0.776,0.009
4FGL J2040.4+0312,-22.417,49.155,5.166,0.126,11.642,1.064,0.058,0.445,unid,bll,0.833,0.163,0.004
4FGL J2041.1-6138,-36.584,334.609,10.471,0.072,8.433,1.035,0.066,0.136,unid,bll,0.907,0.090,0.003
4FGL J2041.1+4736,3.454,86.097,33.495,0.032,10.186,1.065,34.947,0.660,unid,pulsar,0.001,0.002,0.997
4FGL J2042.1-5320,-37.778,344.925,5.628,0.130,6.909,6.889,0.012,0.169,unid,bll,0.895,0.097,0.008
4FGL J2042.3+5758,9.615,94.497,5.034,0.098,7.036,0.345,1.336,1.827,unid,pulsar,0.102,0.436,0.462
4FGL J2042.7+1519,-16.275,60.256,9.335,0.045,11.402,0.107,0.044,0.008,unid,bll,0.901,0.093,0.006
4FGL J2043.3-1520,-31.553,30.974,4.110,0.126,9.086,1.206,0.017,0.419,unid,bll,0.885,0.111,0.004
4FGL J2043.9+2051,-13.278,65.064,7.110,0.108,5.604,1.055,0.130,0.963,unid,pulsar,0.059,0.163,0.778
4FGL J2043.9-4802,-38.284,351.629,19.258,0.040,9.724,1.796,0.810,1.150,unid,pulsar,0.000,0.000,1.000
4FGL J2046.1-1626,-32.605,30.076,14.289,0.073,17.417,1.155,0.457,0.808,unid,pulsar,0.007,0.022,0.972
4FGL J2046.5-1947,-33.882,26.376,4.535,0.144,25.210,2.332,0.035,1.995,unid,bll,0.387,0.303,0.310
4FGL J2046.9-5409,-38.405,343.794,5.303,0.062,12.657,8.395,0.016,0.395,unid,bll,0.910,0.086,0.004
4FGL J2047.5+4356,0.316,83.910,4.489,0.491,4.563,0.389,14.231,1.999,unid,pulsar,0.323,0.188,0.489
4FGL J2049.3+4440,0.524,84.687,6.688,0.074,8.167,0.100,21.114,0.087,unid,pulsar,0.459,0.496,0.045
4FGL J2050.0+4114,-1.742,82.100,4.934,0.119,8.473,0.994,0.544,0.544,unid,pulsar,0.000,0.000,1.000
4FGL J2050.4-3015,-37.676,14.291,5.161,0.163,6.739,1.404,0.088,1.942,unid,pulsar,0.018,0.019,0.963
4FGL J2052.1+5539,7.126,93.501,4.666,0.066,11.145,0.228,0.220,0.203,unid,bll,0.729,0.260,0.010
4FGL J2052.2+1635,-17.394,62.709,5.578,0.159,20.144,0.636,0.298,1.957,unid,fsrq,0.048,0.804,0.148
4FGL J2052.3+4437,0.090,84.988,7.248,0.389,8.949,0.735,5.423,1.239,unid,pulsar,0.002,0.008,0.990
4FGL J2052.6+4135,-1.906,82.689,4.172,0.146,10.320,0.330,1.102,0.342,unid,bll,0.482,0.222,0.295
4FGL J2052.8+5739,8.314,95.123,7.002,0.112,11.562,0.315,0.415,0.321,unid,fsrq,0.447,0.425,0.128
4FGL J2054.1-4054,-39.923,0.884,7.528,0.176,9.945,0.604,0.107,0.337,unid,bll,0.668,0.309,0.024
4FGL J2054.2+6904,15.285,104.372,15.331,0.052,10.486,0.950,0.874,0.793,unid,pulsar,0.000,0.000,1.000
4FGL J2055.0-5218,-39.815,346.006,4.227,0.177,22.056,0.878,0.018,0.378,unid,bll,0.792,0.203,0.005
4FGL J2056.4+3142,-8.819,75.542,21.941,0.049,10.873,0.755,8.486,0.868,unid,pulsar,0.002,0.012,0.985
4FGL J2056.4-5922,-38.881,336.952,10.581,0.077,21.123,0.760,0.196,0.593,unid,fsrq,0.201,0.755,0.044
4FGL J2057.6-7829,-32.664,314.582,4.875,0.047,12.157,11.442,0.006,0.037,unid,bll,0.895,0.095,0.010
4FGL J2058.0+3338,-7.834,77.260,7.729,0.090,10.956,1.807,0.142,0.865,unid,pulsar,0.306,0.243,0.450
4FGL J2058.5-1833,-36.130,28.982,4.298,0.059,17.253,927.566,0.330,0.278,unid,bll,0.882,0.108,0.010
4FGL J2058.6+0550,-24.834,54.230,4.103,0.073,13.858,0.601,0.008,0.066,unid,bll,0.898,0.094,0.008
4FGL J2100.0+1445,-19.988,62.342,7.043,0.073,11.326,0.100,0.468,0.104,unid,bll,0.842,0.150,0.008
4FGL J2100.0-4356,-41.111,356.932,8.804,0.080,4.493,0.348,0.151,0.252,unid,bll,0.759,0.189,0.052
4FGL J2101.8+5044,2.843,90.674,5.309,0.137,9.931,0.495,2.672,0.841,unid,pulsar,0.003,0.025,0.973
4FGL J2104.0+4623,-0.319,87.651,7.393,0.111,10.453,0.927,1.141,0.898,unid,pulsar,0.000,0.000,1.000
4FGL J2104.4+2116,-16.819,68.448,12.410,0.036,21.230,0.100,0.389,-0.055,unid,bll,0.941,0.051,0.008
4FGL J2105.9+7508,18.325,109.935,10.555,0.043,6.792,7.848,0.089,0.409,unid,bll,0.890,0.107,0.003
4FGL J2107.5-1507,-36.860,33.936,4.221,0.080,12.086,0.100,0.584,-0.100,unid,bll,0.931,0.062,0.007
4FGL J2107.7+3529,-8.128,79.994,7.246,0.628,38.666,0.490,0.611,1.222,unid,fsrq,0.060,0.907,0.033
4FGL J2108.0+5155,2.913,92.205,14.286,0.083,18.104,0.812,10.473,0.612,unid,pulsar,0.014,0.037,0.949
4FGL J2108.7-0408,-32.237,46.070,4.761,0.047,10.507,1000.000,0.279,-0.100,unid,bll,0.885,0.108,0.007
4FGL J2109.5+5238,3.233,92.881,4.191,0.130,11.955,0.343,1.649,0.414,unid,pulsar,0.252,0.311,0.437
4FGL J2109.6+3954,-5.431,83.543,10.388,0.031,15.536,29.352,0.424,0.519,unid,bll,0.888,0.099,0.012
4FGL J2109.8+6315,10.360,100.820,4.540,0.080,15.306,6.994,0.026,0.790,unid,bll,0.901,0.097,0.002
4FGL J2110.7+5129,2.314,92.168,4.909,0.207,13.008,0.473,4.870,1.093,unid,pulsar,0.007,0.074,0.919
4FGL J2112.0+3744,-7.240,82.260,4.430,0.126,8.762,0.100,1.942,0.289,unid,fsrq,0.267,0.726,0.007
4FGL J2112.5-3043,-42.444,14.904,60.454,0.018,13.089,2.239,30.943,0.977,unid,pulsar,0.007,0.010,0.983
4FGL J2114.2+2132,-18.398,70.168,4.198,0.077,11.221,0.100,0.038,0.083,unid,bll,0.881,0.113,0.006
4FGL J2114.3+5023,1.149,91.763,12.596,0.063,15.136,0.884,3.061,0.439,unid,pulsar,0.068,0.040,0.892
4FGL J2114.8+6000,7.719,98.794,4.708,0.140,8.445,0.664,0.334,1.099,unid,pulsar,0.003,0.035,0.962
4FGL J2114.9-3326,-43.349,11.356,9.710,0.046,18.975,0.771,0.060,0.015,unid,bll,0.928,0.069,0.002
4FGL J2115.2+5219,2.379,93.257,5.082,0.237,4.520,0.427,5.617,1.049,unid,pulsar,0.012,0.064,0.924
4FGL J2116.2+3701,-8.341,82.304,14.407,0.077,7.377,0.698,2.468,1.135,unid,pulsar,0.000,0.003,0.996
4FGL J2116.6-2704,-42.589,19.998,5.577,0.117,9.198,0.462,0.037,0.243,unid,bll,0.779,0.215,0.007
4FGL J2117.0+1344,-23.869,64.173,12.741,0.075,16.187,1.064,0.370,0.776,unid,pulsar,0.011,0.041,0.948
4FGL J2117.1-5307,-42.985,344.239,10.596,0.043,23.341,2.949,0.054,0.153,unid,bll,0.918,0.080,0.002
4FGL J2117.9+3729,-8.274,82.880,13.054,0.054,1.837,1.108,0.680,0.575,unid,pulsar,0.036,0.051,0.912
4FGL J2118.3+4055,-5.939,85.426,4.250,0.064,16.881,23.726,0.033,0.533,unid,bll,0.903,0.091,0.006
4FGL J2120.0+5257,2.295,94.209,5.306,0.135,7.692,0.630,0.844,0.471,unid,pulsar,0.005,0.004,0.991
4FGL J2120.5-0138,-33.486,50.420,6.966,0.074,13.731,26.850,0.022,0.047,unid,bll,0.881,0.112,0.007
4FGL J2120.5+4331,-4.408,87.584,4.773,0.212,4.347,0.587,0.324,0.794,unid,pulsar,0.002,0.014,0.983
4FGL J2121.8-3412,-44.876,10.525,4.968,0.080,10.553,4.599,0.049,2.000,unid,bll,0.785,0.149,0.065
4FGL J2122.3+7653,18.696,112.014,5.486,0.068,13.640,2.686,0.016,0.225,unid,bll,0.902,0.094,0.004
4FGL J2122.5+0345,-30.938,56.071,6.646,0.223,6.656,0.386,0.536,1.701,unid,fsrq,0.104,0.578,0.318
4FGL J2123.5-8315,-31.141,309.130,5.227,0.058,19.205,0.100,0.287,-0.022,unid,bll,0.925,0.067,0.007
4FGL J2124.2+1531,-24.083,66.890,4.918,0.064,12.895,0.100,0.894,-0.100,unid,bll,0.876,0.118,0.007
4FGL J2124.9-2433,-43.790,23.978,4.383,0.119,6.228,1.278,0.019,0.499,unid,bll,0.895,0.101,0.005
4FGL J2128.9+3032,-14.754,79.437,4.879,0.166,13.023,0.675,0.097,0.699,unid,fsrq,0.231,0.740,0.029
4FGL J2129.1-0240,-35.879,50.731,6.010,0.160,21.772,0.100,1.265,0.168,unid,fsrq,0.275,0.717,0.007
4FGL J2130.8+2649,-17.644,76.975,4.809,0.159,14.088,1.059,0.096,1.488,unid,fsrq,0.213,0.494,0.293
4FGL J2131.4-1124,-40.610,41.350,6.213,0.166,9.866,0.577,0.127,0.759,unid,fsrq,0.100,0.755,0.144
4FGL J2131.6-3714,-47.042,6.344,4.317,0.050,9.816,0.100,0.032,-0.070,unid,bll,0.906,0.088,0.007
4FGL J2132.3-2005,-44.149,30.607,4.464,0.136,13.933,1000.000,0.012,0.000,unid,bll,0.839,0.134,0.027
4FGL J2133.1-6432,-41.289,328.748,24.917,0.044,7.512,1.229,1.827,1.175,unid,pulsar,0.000,0.002,0.998
4FGL J2134.3-0319,-37.301,50.897,4.627,0.150,12.472,1.651,0.037,1.960,unid,pulsar,0.124,0.052,0.825
4FGL J2138.9-0408,-38.726,50.792,5.245,0.104,17.484,2.763,0.026,1.194,unid,bll,0.896,0.102,0.002
4FGL J2141.4+0733,-32.423,62.978,7.679,0.290,7.632,0.100,0.321,0.186,unid,bll,0.795,0.196,0.009
4FGL J2142.5-2029,-46.543,31.139,7.106,0.051,8.969,1000.000,0.030,-0.002,unid,bll,0.880,0.108,0.012
4FGL J2143.4+6608,9.874,105.454,6.177,0.050,13.330,0.100,1.792,0.245,unid,fsrq,0.224,0.769,0.007
4FGL J2144.2+7709,18.005,113.123,7.856,0.072,8.958,2.865,0.163,2.000,unid,pulsar,0.019,0.039,0.942
4FGL J2144.7-5640,-45.768,337.878,4.486,0.081,9.414,21.266,0.040,1.986,unid,bll,0.926,0.070,0.004
4FGL J2144.8-1600,-45.485,37.468,5.541,0.104,10.050,9.291,0.015,0.369,unid,bll,0.908,0.087,0.005
4FGL J2146.9-3606,-50.088,8.123,4.716,0.100,13.836,2.083,0.025,1.997,unid,bll,0.513,0.126,0.361
4FGL J2147.0+5738,3.149,100.216,5.697,0.190,14.006,0.651,0.690,0.626,unid,pulsar,0.003,0.018,0.979
4FGL J2147.4-3854,-50.120,3.747,4.687,0.072,9.592,0.100,0.091,0.001,unid,bll,0.890,0.104,0.005
4FGL J2147.4-3713,-50.187,6.393,4.409,0.126,16.713,2.694,0.014,0.468,unid,bll,0.903,0.094,0.004
4FGL J2147.7+4735,-4.646,93.850,5.588,0.085,7.675,1.387,0.210,0.961,unid,pulsar,0.006,0.019,0.975
4FGL J2151.2-4034,-50.738,1.068,6.906,0.082,6.157,4.396,0.035,0.518,unid,bll,0.909,0.089,0.002
4FGL J2152.0+4718,-5.319,94.229,8.973,0.101,6.100,0.100,2.360,0.170,unid,fsrq,0.240,0.754,0.006
4FGL J2152.5-0607,-42.629,50.919,4.275,0.144,14.677,0.100,1.140,-0.085,unid,bll,0.773,0.220,0.007
4FGL J2152.9-3930,-51.155,2.703,4.203,0.079,10.764,0.100,0.014,-0.038,unid,bll,0.904,0.089,0.007
4FGL J2153.0-6442,-43.075,327.180,4.562,0.063,16.739,18.188,0.004,0.215,unid,bll,0.891,0.097,0.012
4FGL J2157.3-3840,-52.071,3.917,4.192,0.116,7.760,0.100,0.075,-0.081,unid,bll,0.900,0.094,0.006
4FGL J2157.8+7142,13.299,110.136,5.778,0.339,6.195,0.352,0.974,0.860,unid,pulsar,0.003,0.018,0.979
4FGL J2159.6-4620,-51.228,351.628,13.007,0.031,17.852,80.738,0.121,0.092,unid,bll,0.895,0.094,0.011
4FGL J2200.0-5059,-49.908,344.592,4.593,0.144,15.141,0.927,0.026,0.736,unid,bll,0.790,0.207,0.003
4FGL J2201.0-6928,-41.051,321.277,15.102,0.052,10.356,1.648,0.331,1.230,unid,pulsar,0.001,0.006,0.993
4FGL J2201.0-3228,-52.891,14.101,4.634,0.081,5.510,17.850,0.036,1.909,unid,bll,0.917,0.076,0.007
4FGL J2203.3-5009,-50.686,345.549,5.068,0.210,28.709,0.213,0.202,0.635,unid,fsrq,0.005,0.994,0.001
4FGL J2205.0+0943,-35.374,69.548,4.637,0.140,16.216,1.428,0.041,1.678,unid,bll,0.418,0.260,0.322
4FGL J2205.8-8254,-32.338,308.479,4.461,0.512,9.965,0.100,8.318,0.117,unid,fsrq,0.155,0.834,0.010
4FGL J2207.1+2222,-26.545,80.160,7.512,0.051,22.549,21.025,0.038,0.247,unid,bll,0.900,0.093,0.006
4FGL J2207.3+2746,-22.443,84.012,5.129,0.082,14.516,4.273,0.019,0.741,unid,bll,0.910,0.087,0.002
4FGL J2209.2+3710,-15.261,90.455,6.306,0.405,12.469,0.205,1.218,0.849,unid,fsrq,0.045,0.722,0.233
4FGL J2210.2+5919,2.632,103.642,7.021,0.110,5.625,0.273,3.209,0.518,unid,fsrq,0.147,0.525,0.327
4FGL J2210.2+1624,-31.501,76.256,7.649,0.089,12.368,0.100,0.076,0.011,unid,bll,0.895,0.100,0.005
4FGL J2210.4-0930,-48.172,50.047,4.648,0.158,10.061,0.100,0.357,-0.100,unid,bll,0.925,0.068,0.007
4FGL J2211.9-2924,-54.972,19.613,5.489,0.121,17.728,3.007,0.011,0.219,unid,bll,0.890,0.104,0.006
4FGL J2212.4+0708,-38.480,68.786,15.286,0.050,10.873,1.208,1.427,1.002,unid,pulsar,0.000,0.000,1.000
4FGL J2212.9+7921,18.758,115.788,5.308,0.133,12.158,0.520,0.110,0.796,unid,fsrq,0.093,0.873,0.034
4FGL J2217.0-6727,-43.457,322.176,4.679,0.087,17.721,6.240,0.012,1.551,unid,bll,0.912,0.081,0.006
4FGL J2218.5+6822,9.568,109.560,5.414,0.074,15.649,4.160,0.037,0.425,unid,bll,0.914,0.085,0.001
4FGL J2218.8+0905,-38.237,71.971,4.653,0.056,15.632,8.160,0.019,1.996,unid,bll,0.937,0.060,0.004
4FGL J2218.8+4736,-7.775,98.081,10.909,0.064,7.289,1.618,0.256,1.016,unid,pulsar,0.001,0.006,0.993
4FGL J2219.4+3229,-20.276,89.311,5.083,0.062,14.422,13.163,0.016,0.440,unid,bll,0.909,0.086,0.005
4FGL J2219.7-6837,-42.890,320.737,16.778,0.041,7.377,2.487,0.314,1.246,unid,pulsar,0.002,0.007,0.991
4FGL J2220.8+6319,5.219,106.950,13.428,0.074,7.723,0.455,10.567,0.666,unid,pulsar,0.019,0.081,0.900
4FGL J2221.6+6349,5.606,107.300,5.971,0.092,12.702,0.545,2.703,1.211,unid,pulsar,0.002,0.019,0.979
4FGL J2222.1-3907,-56.803,2.128,6.507,0.062,8.034,6.572,0.006,0.040,unid,bll,0.885,0.102,0.013
4FGL J2222.9+1507,-34.472,77.956,4.781,0.074,11.594,15.948,0.011,0.255,unid,bll,0.908,0.086,0.006
4FGL J2223.0+2704,-25.120,86.545,4.658,0.133,16.782,2.095,0.027,1.519,unid,bll,0.812,0.169,0.019
4FGL J2223.9+4128,-13.372,95.405,4.831,0.063,14.398,10.897,0.013,0.377,unid,bll,0.912,0.083,0.005
4FGL J2225.2+6146,3.653,106.540,4.299,0.065,9.145,0.100,0.053,0.045,unid,bll,0.888,0.106,0.006
4FGL J2225.8-0804,-50.662,55.019,7.348,0.061,10.965,7.290,0.033,0.272,unid,bll,0.907,0.090,0.003
4FGL J2227.1+6455,6.208,108.393,5.815,0.168,10.630,0.100,3.939,0.210,unid,fsrq,0.101,0.894,0.005
4FGL J2229.2+6421,5.615,108.291,4.668,0.076,21.089,0.100,0.820,0.154,unid,fsrq,0.484,0.508,0.008
4FGL J2230.6+6619,7.217,109.444,4.580,0.230,7.588,0.256,0.809,0.480,unid,pulsar,0.218,0.314,0.468
4FGL J2233.3+6530,6.369,109.262,8.350,0.104,11.398,0.629,1.418,0.691,unid,pulsar,0.000,0.005,0.995
4FGL J2234.2-4156,-58.397,356.035,13.337,0.044,39.036,4.745,0.068,0.244,unid,bll,0.904,0.093,0.002
4FGL J2234.8-2610,-59.559,26.823,4.334,0.097,14.848,1.893,0.006,0.043,unid,bll,0.884,0.108,0.008
4FGL J2236.9+1839,-33.798,83.802,4.219,0.055,9.749,7.120,0.011,0.727,unid,bll,0.890,0.104,0.006
4FGL J2237.2-6726,-44.883,320.349,8.295,0.072,22.287,6.376,0.022,0.344,unid,bll,0.907,0.088,0.004
4FGL J2237.6-5126,-55.033,339.767,4.607,0.172,23.424,0.100,2.146,0.824,unid,fsrq,0.071,0.919,0.010
4FGL J2237.8+2430,-29.134,87.941,4.169,0.095,6.974,16.314,0.019,1.100,unid,bll,0.882,0.107,0.011
