name,glon,glat,ts,r95,diffuse,d,Fp,Ep,source type
4FGL J1207.9-6443,298.309,-2.231,147.343,0.072,0.947,0.901,1.482,1.281,UNID-PSR
4FGL J1208.0-6900,299.037,-6.473,252.514,0.046,0.322,0.534,1.325,0.705,UNID-PSR
4FGL J1208.2-6237,297.985,-0.175,1429.020,0.023,1.172,0.515,75.607,1.034,young
4FGL J1208.2+1158,267.165,71.804,71.280,0.055,-0.676,0.222,0.045,0.629,UNID-BLL
4FGL J1208.5-5512,296.787,7.174,59.143,0.073,0.290,0.502,0.184,0.697,UNID-PSR
4FGL J1209.4-6421,298.410,-1.872,31.537,0.189,0.950,0.458,1.685,0.358,UNID-PSR
4FGL J1209.9-5923,297.559,3.271,41.733,0.142,0.689,0.900,0.445,0.541,UNID-PSR
4FGL J1210.1+3241,178.723,79.488,31.843,0.059,-0.741,0.140,0.004,12.136,UNID-BLL
4FGL J1210.4-6250,298.250,-0.319,422.967,0.050,1.267,0.911,21.114,0.669,UNID-PSR
4FGL J1213.6-5954,298.194,2.598,120.805,0.112,0.750,0.955,0.372,1.315,UNID-PSR
4FGL J1213.6+1236,269.654,72.989,38.020,0.051,-0.615,0.484,0.011,6.253,UNID-BLL
4FGL J1213.9-4416,295.890,18.093,373.216,0.040,-0.020,0.404,0.759,0.731,UNID-PSR
4FGL J1214.7-5858,298.130,3.636,35.718,0.125,0.456,0.537,0.069,1.817,UNID-BLL
4FGL J1215.5-5457,297.743,7.553,41.460,0.183,0.198,0.777,0.275,0.349,UNID-FSRQ
4FGL J1216.2-6121,298.772,1.287,36.505,0.112,0.863,0.746,1.007,0.586,bcu-psr
4FGL J1216.2-0600,287.310,55.827,234.822,0.052,-0.288,0.180,2.715,0.100,UNID-FSRQ
4FGL J1216.2-1550,290.656,46.209,26.521,0.075,-0.275,0.207,0.007,2.882,UNID-BLL
4FGL J1216.4-6317,299.008,-0.683,27.624,0.057,1.307,0.478,0.131,44.251,UNID-BLL
4FGL J1216.4-1358,290.310,48.091,48.484,0.083,-0.218,0.033,0.044,0.100,UNID-BLL
4FGL J1216.7-5911,298.535,3.320,182.779,0.092,0.763,0.703,2.250,0.333,UNID-PSR
4FGL J1216.8-5955,298.765,2.680,125.195,0.089,0.412,0.450,1.928,0.474,UNID-PSR
4FGL J1217.2-2500,293.172,37.229,39.527,0.081,-0.092,0.606,0.078,1.249,UNID-BLL
4FGL J1218.1-6028,298.835,2.127,39.577,0.151,0.763,0.522,0.673,0.376,UNID-PSR
4FGL J1220.1-5558,298.532,6.676,149.825,0.052,0.380,0.260,0.712,0.333,UNID-BLL
4FGL J1220.1-2458,294.017,37.362,69.448,0.043,-0.092,-0.039,0.089,0.100,UNID-BLL
4FGL J1220.5-2745,294.606,34.684,91.892,0.085,-0.140,0.161,1.816,0.100,UNID-FSRQ
4FGL J1221.4-0634,289.712,55.529,597.940,0.033,-0.318,0.756,1.330,1.400,MSP
4FGL J1224.6-6408,300.015,-1.418,78.750,0.086,1.031,0.832,0.279,1.577,young
4FGL J1225.9+2951,185.363,83.778,1471.297,0.022,-0.689,0.752,3.459,1.981,UNID-PSR
4FGL J1226.5+3023,180.517,83.665,52.046,0.108,-0.707,-0.065,0.153,0.100,UNID-BLL
4FGL J1227.8-7004,300.911,-7.299,47.478,0.182,0.311,1.059,0.293,0.480,UNID-PSR
4FGL J1228.0-6918,300.816,-6.455,34.162,0.175,0.242,0.292,0.045,0.565,UNID-BLL
4FGL J1228.0-4853,298.966,13.791,3778.356,0.018,0.121,0.319,28.043,0.396,MSP
4FGL J1228.0+5039,132.160,66.048,37.836,0.142,-0.742,0.443,0.061,0.255,UNID-FSRQ
4FGL J1229.5-3048,297.387,31.930,44.466,0.088,-0.096,0.825,0.037,1.221,UNID-BLL
4FGL J1229.7-3259,297.704,29.663,33.050,0.069,-0.108,0.212,0.013,0.628,UNID-BLL
4FGL J1230.7-3556,298.211,26.729,28.794,0.045,-0.176,-0.100,0.227,0.100,UNID-BLL
4FGL J1231.3+3353,154.256,81.969,28.981,0.060,-0.695,0.215,0.004,18.283,UNID-BLL
4FGL J1231.6-5116,299.761,11.498,1156.685,0.035,0.226,1.180,12.075,0.552,young
4FGL J1231.6-6511,300.876,-2.408,606.625,0.042,1.011,0.967,9.229,0.948,young
4FGL J1231.8-0450,293.779,57.672,31.816,0.057,-0.306,-0.100,2.680,1000.000,UNID-BLL
4FGL J1233.0+1333,284.332,75.789,273.549,0.059,-0.409,0.308,0.710,0.207,UNID-FSRQ
4FGL J1234.5-7055,301.682,-8.017,67.526,0.173,0.426,0.623,0.275,0.345,UNID-FSRQ
4FGL J1235.9+1136,288.984,74.054,38.123,0.140,-0.363,0.558,0.016,2.074,UNID-BLL
4FGL J1239.7-3455,300.218,27.913,36.535,0.054,-0.135,-0.100,1.150,0.100,UNID-BLL
4FGL J1240.8-2918,300.182,33.500,76.167,0.040,-0.111,-0.100,5.545,0.100,UNID-FSRQ
4FGL J1241.9-6706,302.018,-4.257,44.696,0.091,0.513,0.677,0.031,3.303,UNID-BLL
4FGL J1242.6+3236,141.649,84.199,28.427,0.055,-0.703,0.454,0.018,71.778,UNID-BLL
4FGL J1243.1-5500,301.735,7.857,43.336,0.051,0.510,0.084,0.047,154.500,UNID-BLL
4FGL J1243.1-6754,302.152,-5.044,26.280,0.171,0.561,1.041,0.657,0.417,UNID-PSR
4FGL J1243.5+5311,125.639,63.876,34.755,0.057,-0.765,0.292,0.005,7.478,UNID-BLL
4FGL J1243.7+1727,292.208,80.155,53.632,0.066,-0.526,0.106,0.005,5.864,UNID-BLL
4FGL J1244.3-6233,302.133,0.327,204.294,0.042,1.381,0.391,8.074,0.810,UNID-PSR
4FGL J1245.3+3327,134.464,83.568,28.197,0.133,-0.738,0.247,0.059,0.116,UNID-BLL
4FGL J1245.8+0232,299.572,65.365,147.901,0.071,-0.371,0.720,0.268,1.187,bll-psr
4FGL J1250.8-5424,302.782,8.501,41.432,0.062,0.432,0.075,0.301,0.100,UNID-BLL
4FGL J1250.9-4943,302.847,13.134,282.111,0.026,0.136,0.251,0.322,3.243,UNID-BLL
4FGL J1253.3-5816,303.211,4.601,112.633,0.105,0.474,0.927,2.169,0.360,young
4FGL J1254.7-4516,303.519,17.591,65.787,0.045,-0.004,1.050,0.058,4.435,UNID-BLL
4FGL J1256.1-5652,303.571,6.022,183.828,0.091,0.499,1.096,4.122,0.398,unk-psr
4FGL J1256.8+5329,121.047,63.593,51.752,0.065,-0.734,0.262,0.048,0.229,UNID-BLL
4FGL J1257.0-6339,303.556,-0.780,347.685,0.031,1.337,0.444,10.745,0.970,UNID-PSR
4FGL J1258.4+6554,121.866,51.236,39.486,0.076,-0.645,0.034,0.018,0.100,UNID-BLL
4FGL J1258.5-3406,304.604,28.749,79.672,0.061,-0.072,0.190,0.055,0.649,UNID-BLL
4FGL J1259.0-8148,303.206,-18.929,219.449,0.045,0.156,0.617,0.837,0.618,MSP
4FGL J1301.6+0834,310.760,71.303,1190.027,0.030,-0.409,0.866,3.866,1.107,MSP
4FGL J1302.4-3258,305.594,29.844,2033.947,0.020,-0.099,1.201,11.981,2.288,MSP
4FGL J1302.5-6236,304.182,0.260,75.370,0.091,1.493,0.103,1.639,0.100,UNID-FSRQ
4FGL J1303.1-4714,304.949,15.585,80.037,0.062,0.122,0.803,0.151,1.886,UNID-PSR
4FGL J1304.4+1203,315.013,74.595,158.110,0.065,-0.428,1.248,0.258,1.356,MSP
4FGL J1304.6+0539,311.818,68.314,56.703,0.106,-0.415,0.399,0.168,0.414,UNID-FSRQ
4FGL J1305.5-6241,304.570,0.130,740.917,0.025,1.510,0.048,110.490,0.100,snr-psr
4FGL J1306.3-6043,304.752,2.093,3159.931,0.016,1.032,0.909,66.307,2.842,MSP
4FGL J1306.8-4035,306.090,22.186,592.177,0.033,0.047,0.310,3.195,0.321,MSP
4FGL J1308.7+0347,313.814,66.297,112.077,0.054,-0.423,0.495,0.089,1.926,UNID-BLL
4FGL J1308.9-5730,305.248,5.295,76.106,0.058,0.489,0.475,0.119,1.531,UNID-BLL
4FGL J1309.1-6223,304.968,0.445,445.704,0.055,1.412,1.034,32.680,0.852,UNID-PSR
4FGL J1309.3+8035,122.187,36.647,46.614,0.125,-0.468,-0.032,0.273,0.100,UNID-BLL
4FGL J1309.4-7915,303.858,-16.446,31.678,0.104,0.013,0.440,0.021,5.883,UNID-BLL
4FGL J1310.2+6219,119.162,54.669,32.926,0.224,-0.748,0.247,0.211,0.100,UNID-FSRQ
4FGL J1311.7-6617,304.947,-3.435,84.048,0.055,0.714,0.378,0.421,0.411,UNID-FSRQ
4FGL J1311.7-3430,307.686,28.173,20417.035,0.011,-0.087,0.413,230.110,0.757,MSP
4FGL J1312.3-6257,305.291,-0.242,150.916,0.061,1.387,0.219,23.424,0.157,UNID-PSR
4FGL J1312.6-6231,305.345,0.187,230.525,0.048,1.418,0.792,4.920,1.828,UNID-PSR
4FGL J1312.7+0050,314.838,63.219,3012.834,0.020,-0.451,0.995,17.235,1.335,MSP
4FGL J1314.1+6854,119.870,48.072,30.390,0.049,-0.752,-0.021,0.084,1000.000,UNID-BLL
4FGL J1315.7-6220,305.759,0.464,127.570,0.118,1.314,0.567,12.628,0.327,UNID-PSR
4FGL J1315.9-6243,305.646,-0.002,72.414,0.094,1.369,0.452,5.279,0.781,UNID-PSR
4FGL J1317.5-0153,316.145,60.201,74.873,0.080,-0.438,0.878,0.106,1.484,UNID-PSR
4FGL J1317.5-6316,305.842,-0.547,607.965,0.034,1.271,1.168,28.519,1.487,UNID-PSR
4FGL J1318.3-1148,313.272,50.580,30.693,0.112,-0.350,0.187,0.012,5.863,UNID-BLL
4FGL J1318.5-6352,305.953,-1.184,41.557,0.074,1.125,0.426,0.127,7.464,UNID-BLL
4FGL J1320.3-6410,306.127,-1.502,95.864,0.118,1.081,1.053,1.695,0.991,UNID-PSR
4FGL J1320.5-6256,306.295,-0.216,44.685,0.092,1.475,0.426,0.142,3.251,UNID-BLL
4FGL J1321.1-6239,306.528,0.141,108.029,0.118,1.348,0.571,6.142,0.729,UNID-PSR
4FGL J1322.0-4624,308.425,16.148,45.845,0.069,0.078,0.727,0.025,3.086,UNID-BLL
4FGL J1324.5-2338,312.648,38.605,31.661,0.045,-0.058,-0.100,0.503,0.100,UNID-BLL
4FGL J1325.3-5413,307.930,8.355,251.910,0.045,0.450,0.542,1.624,0.619,UNID-PSR
4FGL J1325.4-4706,308.921,15.361,57.563,0.117,0.117,0.778,0.267,0.669,UNID-PSR
4FGL J1326.0+3507,82.291,79.150,232.008,0.041,-0.807,0.262,0.079,0.935,UNID-BLL
4FGL J1326.1-6800,306.222,-5.267,77.810,0.166,0.499,0.931,1.515,0.311,bcu-psr
4FGL J1326.6-4729,309.091,14.955,1187.039,0.023,0.140,1.096,7.282,1.609,glc
4FGL J1328.4-6231,307.141,0.218,29.528,0.238,1.274,0.667,19.863,0.278,UNID-PSR
4FGL J1328.9+5019,108.294,65.718,107.462,0.253,-0.782,0.562,0.432,0.100,UNID-FSRQ
4FGL J1329.4-0530,320.145,56.099,164.213,0.049,-0.326,0.703,0.310,1.188,bcu-psr
4FGL J1329.6+4739,105.439,68.152,44.506,0.056,-0.693,0.161,0.003,4.584,UNID-BLL
4FGL J1329.8-1559,316.236,45.887,25.248,0.071,-0.182,0.267,0.011,2.051,UNID-BLL
4FGL J1329.9-6108,307.569,1.382,761.178,0.028,1.005,0.742,12.046,1.793,UNID-PSR
4FGL J1330.2-3946,311.002,22.493,33.629,0.248,0.100,0.137,0.907,0.100,UNID-BLL
4FGL J1331.3-3818,311.441,23.884,53.486,0.123,0.026,0.307,0.025,2.392,UNID-BLL
4FGL J1333.4+1540,345.492,74.955,38.386,0.090,-0.434,-0.100,0.128,0.100,UNID-BLL
4FGL J1334.1-4154,311.415,20.290,38.745,0.095,0.075,-0.100,1.755,0.100,UNID-BLL
4FGL J1334.8-3856,312.131,23.151,125.516,0.080,0.036,-0.024,0.470,0.100,UNID-BLL
4FGL J1335.0-5656,308.897,5.432,515.512,0.025,0.693,0.684,3.037,1.829,MSP
4FGL J1335.5-4546,310.886,16.410,48.168,0.078,0.090,0.438,0.056,1.262,UNID-BLL
4FGL J1335.6+4759,103.344,67.438,32.081,0.087,-0.669,0.457,0.006,1.880,UNID-BLL
4FGL J1335.6-4052,311.916,21.222,26.248,0.053,0.088,-0.100,0.149,1000.000,UNID-BLL
4FGL J1336.5-4655,310.945,15.253,25.494,0.085,0.146,0.222,0.016,1.290,UNID-BLL
4FGL J1336.9-4611,311.092,15.972,84.119,0.093,0.096,0.788,0.348,0.498,UNID-PSR
4FGL J1338.0-4159,312.141,20.029,59.705,0.042,0.094,0.535,0.034,7.076,UNID-BLL
4FGL J1338.4-5923,308.890,2.964,48.195,0.161,0.825,0.448,0.979,0.324,UNID-FSRQ
4FGL J1338.8-4509,311.475,16.884,98.847,0.125,0.060,-0.015,0.217,0.100,UNID-BLL
4FGL J1341.7-6216,308.745,0.003,82.317,0.049,1.507,0.210,19.472,0.292,young
4FGL J1342.6-5730,309.799,4.683,29.901,0.082,0.574,0.169,2.059,0.100,UNID-BLL
4FGL J1343.5-6827,307.606,-6.064,61.524,0.082,0.345,0.912,0.606,0.582,UNID-PSR
4FGL J1343.8-6208,308.908,0.154,107.048,0.101,1.485,0.290,6.580,0.433,spp-psr
4FGL J1344.2-6517,308.423,-2.984,54.901,0.086,0.749,0.455,0.145,0.880,UNID-PSR
4FGL J1344.9-6228,309.089,-0.178,199.946,0.053,1.618,0.719,26.200,0.968,spp-psr
4FGL J1345.3-6253,309.046,-0.586,56.429,0.088,1.640,0.866,4.797,1.210,spp-psr
4FGL J1345.7-4703,312.469,14.941,46.858,0.217,0.162,1.001,0.292,0.387,UNID-FSRQ
4FGL J1345.9-2612,317.894,35.089,214.513,0.052,-0.167,1.397,0.577,1.496,MSP
4FGL J1346.1-5121,311.586,10.593,38.460,0.066,0.367,0.207,0.105,0.232,glc
4FGL J1346.3-6026,309.650,1.704,565.119,0.031,1.046,0.287,14.771,0.679,rdg-psr
4FGL J1346.5+3646,75.963,74.882,27.777,0.046,-0.769,0.013,0.008,0.100,UNID-BLL
4FGL J1346.5+5330,105.557,61.740,118.636,0.079,-0.744,0.210,0.927,0.100,UNID-FSRQ
4FGL J1348.5-8700,303.864,-24.286,40.684,0.220,0.212,0.025,0.581,0.100,UNID-BLL
4FGL J1349.1-5829,310.410,3.556,73.813,0.083,0.674,0.330,2.132,0.174,UNID-FSRQ
4FGL J1349.5-6206,309.639,-0.002,297.717,0.090,1.625,0.430,84.149,0.198,spp-psr
4FGL J1350.6-6224,309.733,-0.334,1192.420,0.021,1.537,1.007,96.190,2.019,young
4FGL J1350.9-2757,318.596,33.084,64.199,0.105,-0.159,0.586,0.098,1.056,UNID-BLL
4FGL J1351.6-6142,310.031,0.340,352.378,0.053,1.615,0.858,22.116,1.390,UNID-PSR
4FGL J1354.2+0353,338.469,62.356,25.911,0.069,-0.443,-0.100,0.065,0.100,UNID-BLL
4FGL J1356.0-6747,308.966,-5.698,55.128,0.207,0.443,0.818,0.933,0.365,UNID-PSR
4FGL J1356.6+0234,338.139,60.863,144.656,0.063,-0.408,1.056,0.215,1.177,MSP
4FGL J1356.9-6432,309.890,-2.549,1120.871,0.037,0.890,0.757,89.557,0.397,young
4FGL J1357.3-6123,310.771,0.610,114.415,0.110,1.420,0.735,9.091,0.672,UNID-PSR
4FGL J1357.8-5724,311.816,4.313,50.781,0.115,0.599,0.864,0.288,0.820,UNID-PSR
4FGL J1358.0-7749,306.545,-15.398,56.220,0.117,0.035,0.520,0.110,0.931,UNID-BLL
4FGL J1358.3-6026,311.124,1.377,947.179,0.033,1.269,0.657,56.575,0.904,young
4FGL J1358.7-6944,308.733,-7.634,57.523,0.167,0.349,0.769,0.222,0.448,UNID-FSRQ
4FGL J1359.5-6615,309.720,-4.375,70.709,0.143,0.557,0.151,0.223,0.202,UNID-BLL
4FGL J1359.9+3616,69.323,72.876,111.877,0.100,-0.755,0.198,0.242,0.100,UNID-FSRQ
4FGL J1400.0-2415,322.359,35.996,448.324,0.031,-0.163,1.011,0.948,2.266,UNID-PSR
4FGL J1400.4-6050,311.213,0.963,73.410,0.079,1.475,0.880,6.607,1.197,UNID-PSR
4FGL J1400.5-6147,311.003,-0.000,55.881,0.100,1.653,0.640,3.121,0.889,UNID-PSR
4FGL J1400.6-1432,326.989,45.077,683.238,0.032,-0.091,1.021,2.798,1.215,MSP
4FGL J1401.2-6116,311.216,0.601,72.267,0.084,1.485,0.658,3.018,1.393,UNID-PSR
4FGL J1401.3-5012,314.233,11.186,71.755,0.078,0.341,0.360,0.141,0.496,UNID-FSRQ
4FGL J1401.6-4645,315.368,14.335,85.118,0.040,0.159,-0.100,4.460,0.100,UNID-FSRQ
4FGL J1401.7-3217,319.752,28.240,69.535,0.072,-0.098,0.432,0.069,1.713,UNID-BLL
4FGL J1401.9-6130,311.201,0.252,70.309,0.066,1.634,0.702,1.050,2.866,UNID-PSR
4FGL J1402.7+1306,356.455,68.207,145.839,0.061,-0.443,1.542,0.221,1.553,MSP
4FGL J1403.2-5758,312.331,3.551,53.967,0.134,0.706,0.076,1.729,0.100,UNID-FSRQ
4FGL J1403.5-6236,311.113,-0.881,215.960,0.042,1.526,1.289,13.569,2.191,UNID-PSR
4FGL J1403.7+2429,27.749,73.540,39.641,0.044,-0.459,0.038,0.038,1000.000,UNID-BLL
4FGL J1404.4-6159,311.430,-0.424,211.440,0.098,1.659,0.570,87.296,0.379,spp-psr
4FGL J1404.8-5237,314.075,8.661,128.651,0.043,0.560,0.483,0.895,0.846,UNID-PSR
4FGL J1405.0-1544,327.671,43.485,33.706,0.159,-0.093,0.338,0.112,0.286,UNID-FSRQ
4FGL J1405.1-6119,311.663,0.300,3131.688,0.022,1.703,0.567,858.539,0.484,HMB-psr
4FGL J1405.9-1853,326.358,40.574,43.178,0.045,-0.097,0.280,0.016,6.272,UNID-BLL
4FGL J1407.4-0820,333.117,50.012,34.717,0.099,-0.324,-0.038,5.516,0.100,UNID-FSRQ
4FGL J1407.7-3017,321.816,29.850,161.289,0.143,-0.189,0.914,0.836,0.453,UNID-PSR
4FGL J1408.7-3747,319.400,22.584,183.019,0.060,-0.014,0.726,0.335,0.920,UNID-PSR
4FGL J1410.7+7405,115.757,41.923,489.540,0.021,-0.590,0.461,0.317,8.810,UNID-BLL
4FGL J1410.7-5945,312.776,1.636,55.987,0.082,1.167,0.266,0.197,1.215,UNID-BLL
4FGL J1411.5-6133,312.129,-0.053,614.079,0.062,1.709,0.650,43.704,0.527,young
4FGL J1412.1-6631,310.855,-4.890,316.324,0.050,0.601,0.874,2.071,1.748,UNID-PSR
4FGL J1412.2-6018,312.783,1.015,31.518,0.063,1.328,0.010,0.668,0.100,UNID-BLL
4FGL J1413.5-6205,312.373,-0.731,18935.667,0.010,1.513,0.704,3466.252,1.546,young
4FGL J1413.5-2820,324.108,31.099,62.677,0.107,-0.172,0.175,3.061,0.100,UNID-FSRQ
4FGL J1413.9-6705,310.834,-5.617,29.841,0.149,0.533,0.529,0.190,0.577,UNID-FSRQ
4FGL J1415.3-6110,312.846,0.151,163.553,0.064,1.720,0.507,8.620,0.548,UNID-PSR
4FGL J1415.4-6458,311.662,-3.552,105.891,0.054,0.744,0.716,0.433,2.611,UNID-PSR
4FGL J1415.9-1504,331.380,43.096,34.655,0.086,-0.155,0.133,0.062,0.231,UNID-BLL
4FGL J1416.4-6123,312.948,-0.165,40.416,0.084,1.597,0.099,0.285,1.458,UNID-BLL
4FGL J1416.7-5023,316.555,10.216,237.989,0.038,0.351,0.561,1.005,0.991,UNID-PSR
4FGL J1417.3+6059,105.691,53.158,38.606,0.111,-0.727,0.321,0.003,2.015,UNID-BLL
4FGL J1417.6-4403,318.878,16.149,894.402,0.027,0.117,0.543,2.298,1.105,MSP
4FGL J1418.7-6110,313.259,-0.045,106.542,0.069,1.635,0.554,22.042,0.684,UNID-PSR
4FGL J1419.2-6029,313.629,0.712,41.337,0.189,1.378,0.124,3.693,0.121,UNID-FSRQ
4FGL J1419.5+2527,33.048,70.219,130.011,0.056,-0.335,-0.009,0.028,0.100,UNID-BLL
4FGL J1420.0-6048,313.494,0.216,3821.175,0.018,1.576,0.679,1859.218,0.783,young
4FGL J1420.3-0438,340.338,51.650,28.872,0.152,-0.283,-0.058,0.288,0.100,UNID-BLL
4FGL J1420.7-6701,311.487,-5.597,52.657,0.126,0.539,0.274,0.244,0.336,UNID-BLL
4FGL J1420.9-6127,313.389,-0.418,54.345,0.072,1.613,0.120,4.086,0.209,UNID-BLL
4FGL J1420.9-2431,327.653,34.022,127.493,0.047,-0.091,0.436,0.193,1.529,UNID-PSR
4FGL J1421.4-1655,331.897,40.818,59.694,0.039,-0.105,0.206,0.026,42.931,UNID-BLL
4FGL J1422.3-6059,313.685,-0.035,51.122,0.128,1.608,0.185,3.621,0.301,UNID-BLL
4FGL J1422.5-6137,313.527,-0.643,3889.036,0.013,1.526,1.061,337.242,3.215,young
4FGL J1423.7-4458,319.594,14.889,27.012,0.088,0.133,-0.031,0.340,0.100,UNID-BLL
4FGL J1424.2-6111,314.023,-0.291,26.489,0.247,1.573,0.951,11.323,0.741,UNID-PSR
4FGL J1424.8-6536,312.280,-4.523,84.772,0.144,0.561,0.269,0.678,0.181,UNID-FSRQ
4FGL J1424.8-8012,306.973,-18.060,58.900,0.099,0.002,1.262,0.080,2.194,UNID-PSR
4FGL J1427.8-6051,314.394,-0.149,437.177,0.037,1.617,0.237,85.028,0.233,UNID-PSR
4FGL J1428.0-6026,314.618,0.207,163.318,0.082,1.543,0.865,20.443,0.642,UNID-PSR
4FGL J1429.8-0739,340.886,47.884,88.288,0.075,-0.188,1.020,0.128,1.377,UNID-PSR
4FGL J1429.9-5911,315.266,1.307,8918.684,0.014,1.177,0.614,1136.866,0.681,young
4FGL J1431.0-4432,321.039,14.830,65.481,0.055,0.169,0.888,0.063,3.536,UNID-BLL
4FGL J1431.5-6627,312.701,-5.531,88.375,0.106,0.479,0.397,0.498,0.324,UNID-FSRQ
4FGL J1433.5-5457,317.323,5.037,86.080,0.078,0.588,0.514,1.678,0.427,unk-psr
4FGL J1433.8-6357,313.858,-3.303,54.078,0.114,0.704,1.125,0.342,1.695,UNID-PSR
4FGL J1434.1-4931,319.532,10.010,25.628,0.108,0.337,-0.002,2.952,0.100,UNID-BLL
4FGL J1436.4+3900,68.159,65.103,49.692,0.045,-0.720,0.000,0.012,0.100,UNID-BLL
4FGL J1438.0+0219,353.228,54.418,36.151,0.069,-0.342,0.227,0.015,1.286,UNID-BLL
4FGL J1439.1+2217,27.631,65.121,48.950,0.052,-0.343,0.097,0.005,4.140,UNID-BLL
4FGL J1439.2-5142,319.432,7.692,57.056,0.083,0.512,0.310,0.279,0.387,UNID-FSRQ
4FGL J1440.2-5505,318.107,4.571,37.463,0.244,0.583,0.380,1.308,0.136,MSP
4FGL J1441.4-1934,335.570,36.217,141.444,0.035,-0.060,0.747,0.195,10.201,UNID-BLL
4FGL J1441.6-5951,316.363,0.140,69.616,0.080,1.691,0.664,7.928,1.155,spp-psr
4FGL J1442.0+0732,1.375,57.266,36.395,0.091,-0.410,0.603,0.068,0.810,UNID-FSRQ
4FGL J1442.1-2800,330.819,28.788,95.171,0.096,-0.070,0.727,0.732,0.328,UNID-PSR
4FGL J1442.1-3707,326.233,20.691,52.927,0.049,-0.038,0.307,0.032,11.180,UNID-BLL
4FGL J1442.2-6005,316.362,-0.137,228.412,0.055,1.686,0.616,20.546,1.227,spp-psr
4FGL J1443.7-7037,312.027,-9.782,121.880,0.049,0.288,0.195,0.480,0.213,UNID-BLL
4FGL J1444.1+7601,114.454,39.173,25.605,0.088,-0.526,0.411,0.003,2.237,UNID-BLL
4FGL J1444.8+3645,61.992,64.143,38.650,0.107,-0.696,0.712,0.026,0.708,UNID-BLL
4FGL J1444.9-5939,316.833,0.236,297.733,0.077,1.504,0.620,63.283,0.456,UNID-PSR
4FGL J1445.1-5958,316.767,-0.067,121.628,0.115,1.634,0.287,5.764,0.377,UNID-PSR
4FGL J1445.9-5907,317.163,0.548,36.441,0.182,1.339,0.618,4.523,0.417,UNID-PSR
4FGL J1446.6-4701,322.503,11.437,662.840,0.028,0.234,0.605,2.068,1.310,MSP
4FGL J1447.4-5757,317.834,1.518,691.830,0.043,1.047,0.850,46.348,0.510,young
4FGL J1449.4-6026,316.977,-0.822,41.429,0.127,1.392,0.553,3.751,0.516,unk-psr
4FGL J1449.8-5923,317.582,0.141,42.989,0.159,1.579,0.739,3.374,1.405,UNID-PSR
4FGL J1450.2-5937,317.430,-0.151,54.559,0.140,1.595,0.691,7.001,0.927,spp-psr
4FGL J1450.8-1424,341.517,39.358,122.535,0.060,-0.058,0.859,0.219,1.342,UNID-PSR
4FGL J1451.4-5142,321.171,6.844,28.496,0.190,0.539,0.862,2.135,0.253,UNID-PSR
4FGL J1451.6-3726,327.847,19.523,65.822,0.055,-0.016,0.416,0.058,1.200,UNID-BLL
4FGL J1454.3-5551,319.560,2.934,86.493,0.288,0.768,0.665,2.935,0.256,UNID-PSR
4FGL J1455.9-3331,330.756,22.553,47.285,0.098,0.022,0.872,0.058,1.149,MSP
4FGL J1456.4-7129,312.597,-10.992,106.199,0.057,0.176,0.766,0.044,1.999,UNID-BLL
4FGL J1456.7-6050,317.642,-1.583,25.919,0.059,1.065,-0.100,20.323,1000.000,UNID-BLL
4FGL J1458.8-2120,338.592,32.584,294.394,0.038,0.023,0.637,0.458,1.739,UNID-PSR
4FGL J1459.0-5819,318.938,0.409,52.793,0.134,1.405,0.503,0.635,1.012,unk-psr
4FGL J1459.5-6053,317.888,-1.789,11981.943,0.013,1.115,0.549,1419.156,0.547,young
4FGL J1459.9-2322,337.514,30.736,42.619,0.124,0.049,0.282,0.663,0.100,UNID-FSRQ
4FGL J1500.1-5846,318.935,-0.161,45.550,0.116,1.552,0.039,23.243,0.100,UNID-FSRQ
4FGL J1500.2+2640,39.597,61.264,94.485,0.120,-0.394,1.493,0.324,0.672,UNID-PSR
4FGL J1502.2-5933,318.813,-0.773,52.853,0.078,1.472,0.980,1.741,1.881,UNID-PSR
4FGL J1502.7+4120,69.326,59.618,37.525,0.072,-0.657,0.512,0.006,4.585,UNID-BLL
4FGL J1503.7-5801,319.707,0.463,891.981,0.029,1.354,0.600,83.554,0.691,bcu-psr
4FGL J1503.9-4247,327.303,13.719,79.253,0.075,0.096,0.666,0.471,0.518,bcu-psr
4FGL J1504.5-0127,356.575,47.068,28.201,0.132,-0.091,0.188,0.039,0.242,UNID-BLL
4FGL J1504.6+4343,73.497,58.535,45.315,0.062,-0.652,0.382,0.010,14.369,UNID-BLL
4FGL J1505.1-5145,323.050,5.886,79.708,0.104,0.574,0.827,0.921,0.594,UNID-PSR
4FGL J1505.3-5852,319.485,-0.358,81.775,0.079,1.491,0.962,5.751,1.556,UNID-PSR
4FGL J1506.5-5708,320.476,1.054,42.655,0.069,1.268,0.627,1.145,1.479,UNID-PSR
4FGL J1506.9-7003,314.074,-10.197,54.273,0.061,0.143,0.656,0.041,1.588,UNID-BLL
4FGL J1507.1-1901,342.139,33.300,30.790,0.161,-0.013,0.001,0.793,0.100,UNID-BLL
4FGL J1507.4-6450,316.701,-5.630,42.758,0.101,0.618,0.481,0.364,0.527,UNID-PSR
4FGL J1507.7-5403,322.139,3.623,42.131,0.196,0.756,0.574,0.618,0.435,UNID-PSR
4FGL J1508.4-4817,325.171,8.626,131.667,0.096,0.384,1.024,1.115,0.413,UNID-PSR
4FGL J1508.9-4110,328.914,14.644,80.051,0.122,0.106,0.815,0.412,0.533,spp-psr
