name,delta,ts,r95,glat,glon,eflux100,nbb,class1,variability,nickname,pindex,curvature,e0,sin_b,uw_name,category
4FGL J1558.1+6239,0.0314308306526762,26.05806686996948,0.12791031607367292,43.30253549852077,95.63129663590126,4.2194758257373364e-13,2,bcu,9.863694190979004,011N-0026,1.0,0.7006418740913789,2190.185546875,0.6858505582362169,J1557.8+6239,bcu
4FGL J1558.8+5625,0.009888153033008383,1771.79840206448,0.018650584126757488,45.76518021958297,87.5800815418514,9.51341069429655e-12,12,bll,113.428955078125,P88Y4072,2.12081138,0.025716339812309474,1354.3308937060624,0.7164867942446391,J1558.8+5625,bll
4FGL J1558.9-5220,0.35598081644263635,43.237025156617165,0.13229412377386282,0.8218114206833679,329.69908303995953,5.104176083388793e-12,1,spp,12.719947814941406,215P-0051,2.37229761,0.6441182240924159,2730.245944053258,0.014342823316459698,J1559.4-5159,other
4FGL J1558.9-6432,0.010803617936052006,1802.6766862524676,0.013996178424169543,-8.630332233475274,321.42772425021667,1.6474858029920172e-11,2,bll,24.254802703857422,P88Y4073,1.93706463,0.029797884277982245,3052.5757410635547,-0.1500587674663771,J1558.8-6432,bll
4FGL J1559.1+6736,0.029273433549193217,117.77294823003469,0.03270768977513464,40.80409614868704,101.37172487672292,1.3256493526217737e-12,2,bcu,21.700382232666016,P88Y4074,1.97230726,0.10839180233484513,3291.9158900275843,0.6534747208666628,J1558.9+6735,bcu
4FGL J1559.7-4518,0.008755466546642532,33.493001367431134,0.06826758564418903,5.866779865269142,334.10740008979104,2.0123661517619493e-12,3,,12.208429336547852,P88Y4076,2.35643224,0.3817082799586924,2582.3422123052824,0.10221579012322168,J1559.7-4518,unid
4FGL J1559.8-0425,0.007083867996346792,31.72379321209155,0.10839596950962728,34.65843397666446,5.550140392752815,1.5108161663877346e-12,2,bcu,35.518104553222656,03bN-0031,1.28517804,0.4809125269254477,1648.7924605035594,0.5686829378027195,J1559.8-0426,bcu
4FGL J1559.8-2525,0.010622366507752855,49.12203004932962,0.04936720056184609,20.558072741788354,347.9009706302087,1.873118344613268e-12,2,bcu,25.036991119384766,P88Y4079,1.96392948,0.008864235566885537,6048.949496290892,0.35115657519121857,J1559.8-2525,bcu
4FGL J1559.9+2319,0.022080449920704164,416.23872692510486,0.027635877338416364,47.43313025247249,38.62422449122971,4.970838067817506e-12,4,bll,58.946266174316406,P88Y4078,2.06396414,0.06208960242638506,1877.2104209091435,0.7364883553774256,J1559.9+2317,bll
4FGL J1600.0+8510,0.01360077404658306,712.3975701888558,0.02224443086284466,30.351775225959535,118.81396859529241,5.0554389093240456e-12,3,bcu,42.91862106323242,P88Y4075,1.97300769,0.11039846892923477,2351.1058590403613,0.5053076235193404,J1600.5+8509,bcu
4FGL J1600.3-5811,0.023293756799305534,193.20716376742348,0.04246251680214798,-3.9455384232340043,325.73836461873884,6.380429540738431e-12,2,bll,4.8769402503967285,P88Y4082,2.21536511,0.05808902750586986,2767.2559877660465,-0.06880822399616382,J1600.2-5811,bll
4FGL J1600.4+0407,0.011805575383670275,43.74159548501484,0.08219342482427126,39.449506772763264,14.458155096425928,1.3803337398636954e-12,1,,22.953927993774414,P88Y4081,2.09618746,0.19809620223626423,2619.5595539925102,0.6353979614013862,J1600.4+0407,unid
4FGL J1600.9-3054,0.012444681091073119,1117.219703643117,0.020767519672997715,16.44557137497351,344.08004358288116,8.614059804039016e-12,2,MSP,13.886863708496094,PSRJ1600-3053,1.0,0.39062415412521867,2069.1617324713743,0.2831043775278038,J1600.8-3054,psr
4FGL J1601.3-5224,0.03077739882804673,203.78217583242804,0.0962655229758242,0.296147372975589,329.666760143522,3.837128895267076e-11,1,spp,7.6282525062561035,504P-0627,2.89396895,0.25611987111491263,949.9267080735998,0.0051687237149294915,J1601.5-5225,other
4FGL J1602.0-4402,0.01773962344247007,59.95299175940454,0.061629242924679604,6.562433063981752,335.25090923259273,3.49952608505852e-12,4,,25.159692764282227,P88Y4084,2.36673203,0.16087018705831513,2628.1595588139207,0.11428580436751956,J1601.9-4401,unid
4FGL J1602.0-0641,0.009265060273348167,58.29414752894081,0.0733338794938523,32.84310994488106,3.811968722900862,2.777290420806198e-12,1,bcu,14.978065490722656,504P-0163,2.40862121,0.06948131978162797,1375.9505393403908,0.5423405080071038,J1602.0-0641,bcu
4FGL J1602.1+3324,0.0399708199418072,1502.3113394562388,0.02304752889402837,48.69156549463979,53.73729875643218,8.367060187473721e-12,13,bcu,1547.952392578125,P88Y4085,2.14591652,0.14686885167564112,1050.001640482251,0.7511669665911461,J1602.2+3326,bcu
4FGL J1602.2+2305,0.0059037670374368755,314.1187707739882,0.03550286492908386,46.87597943275545,38.55116072337682,2.4560002718454613e-12,2,,10.617565155029297,P88Y4086,1.84986518,0.7252062145477634,2235.9718027591693,0.7298757581411208,J1602.2+2306,unid
4FGL J1602.2+3051,0.018457454895134357,124.79139911709352,0.03659250526466177,48.40315962604515,49.839831619127246,1.395522624224942e-12,2,bll,17.330995559692383,P88Y4087,1.85517581,0.2534821146841837,4054.5909284836007,0.7478347021551324,J1602.3+3051,bll
4FGL J1602.9-1928,0.03422091977311274,131.42386071523651,0.04340625509217131,24.27409465595378,352.9759918872599,2.931295024401989e-12,2,bcu,23.045015335083008,P88Y4089,1.98295648,0.2336436022735977,3249.877624552232,0.41110224056065076,J1602.7-1929,bcu
4FGL J1603.0-4808,0.01863169310138577,110.03435278777032,0.13735808595343058,3.364747252658575,332.68520950723763,1.6423243095741168e-11,1,,5.868140697479248,504N-0640,2.17131337,0.2656109265575912,897.4157333374023,0.05869216887010299,J1603.0-4807,unid
4FGL J1603.3-6010,0.013672168511515185,422.6503526112065,0.025703539902139704,-5.707346589261987,324.71983372349416,5.549649440211124e-12,1,,8.818056106567383,P88Y4091,2.04390836,0.3442042871634188,2733.982838064712,-0.09944733711269248,J1603.3-6011,unid
4FGL J1603.5+1552,5.204576486420168e-05,74.46595468744636,0.09743757167221731,44.209332016348924,28.937503628180185,2.7809181774995908e-12,1,bcu,17.976940155029297,605S-0064,2.66945457,0.11088855603381687,971.29327001964,0.6972818599998848,J1603.5+1552,bcu
4FGL J1603.5-7112,0.11039599451534612,68.35958475410007,0.0578589935916364,-13.990601280216547,317.24157080421827,1.4878351274572305e-12,1,bcu,16.57282257080078,504N-1178,1.26863304,0.2741041023868296,2521.2106373747715,-0.2417627263874353,J1604.7-7116,bcu
4FGL J1603.8+1104,0.011420593697976218,119.8525838832138,0.0436968254357554,42.134795100480616,23.010735457018775,3.0033975699526882e-12,8,bll,20.221477508544922,P88Y4094,2.28543311,0.052225492544233365,1475.048658877036,0.670877089120599,J1603.8+1104,bll
4FGL J1603.8+5009,0.0022173340021046104,142.21224459121004,0.02929370492950909,46.96092897255444,78.60624656208815,1.5696178111901709e-12,4,bll,17.345853805541992,P88Y4096,1.83745886,0.13752288471342577,4214.356682080375,0.7308884646048421,J1603.8+5009,bll
4FGL J1603.8-4903,0.0026594022696905897,4573.453622809611,0.011577276333057536,2.5744196842617955,332.15562814358753,6.263710534494382e-11,13,bll,535.7979125976562,P88Y4095,1.95964254,0.040633518446298034,4141.060435952486,0.04491698248986691,J1603.8-4903,bll
4FGL J1604.4-4927,0.04511808239187204,112.53104628436267,0.0751065732244973,2.1747991645636673,331.95659917303215,5.9056142207172566e-12,2,,18.967239379882812,P88Y4098,2.53186329,0.7442644685085931,2110.7785161463557,0.037948292032919335,J1604.5-4929,unid
4FGL J1604.5-4441,0.004407093610321034,944.4910321654752,0.01900421809658162,5.770113874134496,335.15897662126076,2.226808632297072e-11,16,bll,296.58001708984375,P88Y4097,2.39154783,0.06251679186910497,1978.8937663688912,0.10053734244195284,J1604.5-4441,bll
4FGL J1604.6+5714,0.007441879311712828,4870.401889815694,0.018012923610996424,44.729089397305515,88.27076595264168,1.7789130573302384e-11,42,fsrq,279.48590087890625,P88Y4099,2.38874711,0.07074456833003895,656.4986346890076,0.7037554891270615,J1604.6+5714,fsrq
4FGL J1604.7+1734,0.013946211583695231,45.15948159468826,0.06386566029905116,44.58358943077221,31.286752208477797,6.61444236909518e-13,1,bll,14.681427001953125,504P-0101,1.94419382,0.6901913816696414,3843.804392549143,0.7019490867899589,J1604.6+1734,bll
4FGL J1604.7-4518,0.08933679928579041,43.11304254969582,0.2264612915593489,5.274521334885241,334.86681425886627,6.3273054881491945e-12,0,,16.40519905090332,204N-0068,2.04169705,0.4031986545576127,874.8696389846551,0.09192779290233254,J1605.1-4514,unid
4FGL J1604.9-3414,0.007336134936869806,28.61721241334453,0.05257313231432521,13.42134457315594,342.3754285660566,1.5031743381020197e-12,2,bcu,19.968856811523438,504S-0445,2.10993136,0.024931296310670703,4368.142625060692,0.23211027859777472,J1604.9-3414,bcu
4FGL J1605.1-1140,0.003926102681898729,91.13175468635744,0.033831286977799434,29.08377997913633,359.9051053214806,2.3074912536994617e-12,2,bll,9.160384178161621,P88Y4101,1.93313376,0.17598514679387223,5077.029295095297,0.4860880023410361,J1605.1-1140,bll
4FGL J1605.5+5423,0.03369363773700292,139.93354467314202,0.0367980679059566,45.57890357659773,84.3763789894481,1.3585863630001176e-12,4,bll,5.4027204513549805,P88Y4102,1.69429372,0.1893092097701221,5935.403875875832,0.71421501373169,J1605.4+5422,bll
4FGL J1605.8+7208,0.01521393850906982,27.42147550242953,0.07653714558199443,37.91506862591908,105.95858901425584,5.37554868952979e-13,3,bcu,15.714665412902832,998P-0075,1.8855101,0.08613309629658117,5783.798005173575,0.6144927057066729,J1605.9+7207,bcu
4FGL J1606.2+1346,0.03123708052222084,63.47028222354129,0.06839430737325149,42.75472083226482,26.599773170334434,1.7563056044705934e-12,3,bll,15.060158729553223,504H-0098,1.82397988,0.014244863549633946,7297.509886506222,0.6788612470464004,J1606.2+1344,bll
4FGL J1606.2-4602,0.4174204638685749,34.14679963560775,0.1794002806161959,4.141529588239916,334.415911289728,2.2592886807222164e-12,2,,10.033143997192383,605N-0336,2.39969815,1.0001879242543477,1356.5755048559083,0.07222039854733303,J1607.6-4623,unid
4FGL J1606.3+5629,0.011480974544514012,143.11491732136346,0.030168605739072384,44.759453846565734,87.1826394062483,1.607577360228472e-12,4,bll,13.535435676574707,504H-0082,1.75778354,0.04506051202601835,6832.856999177195,0.7041318959912467,J1606.4+5630,bll
4FGL J1606.4+1814,3.1397160444077e-05,58.98772989900317,0.07907404513882163,44.42583041916955,32.364845929687256,1.8741183828734928e-12,1,rdg,14.130671501159668,504F-0163,2.18381356,-0.03825362921069386,2255.161776483462,0.699985372162724,J1606.4+1814,bcu
4FGL J1606.5+2717,0.015541051089513092,67.50118677853607,0.11877975839347309,46.8928051161346,44.872500981697954,2.369224433706217e-12,3,fsrq,24.67142677307129,P88Y4107,2.66853827,0.00656631980693323,672.9248027790152,0.7300764691611604,J1606.6+2718,fsrq
4FGL J1606.6+1324,0.005178578142205867,57.83337929309346,0.07653671827883908,42.519945662762304,26.239703410068017,2.756782704145538e-12,1,bcu,15.022501945495605,P88Y4108,2.65407507,-0.03878700533391788,794.9962517085911,0.6758468258079994,J1606.6+1323,bcu
4FGL J1606.8-0351,0.007215708108181649,58.25680195004679,0.0645545150576278,33.61925179148079,7.370757612779044,2.145805884453765e-12,6,bcu,122.29174041748047,03bF-0049,2.17874533,0.11735409252370266,2560.781703639082,0.5536713854897084,J1606.8-0351,bcu
4FGL J1606.9+5919,0.021565588882928047,56.72517232724931,0.06198668535078021,43.682960680722374,90.84250089003984,1.1292014424372356e-12,3,bll,28.386459350585938,504S-0165,2.30055832,0.024910184570536842,1607.8506260811812,0.6906673757212911,J1606.9+5920,bll
4FGL J1607.0+1550,0.002508913522086787,3742.311435329262,0.01612768572856938,43.40691870617652,29.36113214859123,2.0091705750493668e-11,1,bll,13.048028945922852,P88Y4111,2.22447261,0.0981114990283305,1108.6848186185618,0.6871752427399374,J1607.0+1550,bll
4FGL J1607.5-6058,2.4921566885165245e-05,35.43971651000902,0.0645189090272762,-6.640911556460486,324.57394703841777,1.5972958131648865e-12,2,unk,10.986040115356445,504F-1277,2.07853966,0.06401539216064345,4922.073975154659,-0.11564643037482113,J1607.5-6058,other
4FGL J1607.9-4050,0.05696183229595805,60.2746199388057,0.09145205015380592,8.209933738301121,338.28441089293307,7.765536981292575e-12,3,,11.190253257751465,504H-0231,2.82400408,-0.059567631846491054,886.3947798972483,0.14280053544067606,J1608.0-4047,unid
4FGL J1608.0-1625,0.18163149721606445,30.293268932029605,0.2401426456113364,25.517901904193476,356.2273580561892,2.094466745392546e-12,1,bcu,13.372525215148926,011N-0045,1.71145421,0.3287062133149221,905.7959361547332,0.43079308600804167,J1607.3-1628,bcu
4FGL J1608.0-2038,0.012398245570656883,192.76191754546016,0.037123274265218734,22.583439848722133,353.0017995185234,5.727697009444172e-12,10,bll,23.411575317382812,P88Y4116,2.12507056,0.0028846805154136845,2537.8937673679225,0.3840284719342722,J1608.0-2037,bll
4FGL J1608.7+1029,0.01864533122196866,1678.3282250097254,0.02689401065268134,40.79042543772598,23.015888554592166,1.541835079226107e-11,26,fsrq,730.5034790039062,P88Y4120,2.48702849,0.10190655620392342,599.7350175632913,0.6532940952130177,J1608.7+1028,fsrq
4FGL J1608.8-4803,0.4060824426042007,48.667903093621135,0.1610285298909711,3.1634728332757565,333.5211862830297,4.3191531077691945e-12,1,,7.039379596710205,605N-0461,2.72728162,0.4937011072001285,1501.2159968078777,0.05518496840969389,J1607.6-4742,unid
4FGL J1609.3-4326,0.4984166621065073,28.49172525200993,0.1628642497841378,6.407813443178261,336.26024549558696,3.5112287795200447e-12,4,,18.318349838256836,605F-0299,2.68682327,0.2289435247047722,1099.412103925963,0.1116044516080053,J1606.6-4328,unid
4FGL J1609.6-4837,0.025227746934456112,57.271335234865546,0.1425623672714123,2.2561227128973553,333.17401034695456,1.1355954142560497e-11,1,,18.469186782836914,S8008-2111,2.88061277,0.22484722355360365,1417.5322391997452,0.03936659464757402,J1609.7-4837,unid
4FGL J1610.3-5154,0.07548093154085582,123.52243066206574,0.04439403214376887,-0.1550267406693706,331.032504743536,3.5354818493269935e-11,1,,8.773054122924805,504P-0675,2.63750214,0.010759528035586552,1944.5512475379007,-0.0027057237518977044,J1610.1-5150,unid
4FGL J1610.6+2414,0.027442397742860912,26.885926437564198,0.08731547515827436,45.29992768726651,40.84861436750215,1.1491707435274756e-12,2,fsrq,18.357681274414062,P88Y4125,2.13966816,-0.036899649446431315,3093.8889436110885,0.7107985861212845,J1610.7+2413,fsrq
4FGL J1610.7-6648,0.0031893311511316347,5287.271987979068,0.01070783663627064,-11.135965489015634,320.79131849992086,3.0689523758251266e-11,3,bll,97.6310043334961,P88Y4126,1.66244156,0.12170904258502757,4485.569310132766,-0.19313790185850405,J1610.7-6648,bll
4FGL J1611.3-0930,0.010250802090613912,52.664103133021854,0.05897803497032852,29.293209344788764,2.919056710221629,1.955255626989957e-12,4,bcu,38.8655891418457,504F-0292,2.09872316,0.10470340999723105,3041.619001346281,0.48927909127938146,J1611.3-0930,bcu
4FGL J1611.6-6013,0.06156850578864466,91.84593239892274,0.05350015272410595,-6.37128368379333,325.4567881435445,1.9746417216267215e-12,1,,18.842864990234375,504P-0964,2.33565779,0.6795937909824135,2220.4923361589617,-0.11097084744325719,J1611.3-6010,unid
4FGL J1611.9-5125,0.028176516127059823,176.75170262157917,0.06650259993861372,-0.010910812174750347,331.51202216640837,3.1638802184804725e-11,1,,13.727245330810547,S8010-0991,2.71678614,0.19365081579618693,1934.873788598684,-0.00019042959536513804,J1611.7-5124,unid
4FGL J1612.1+1407,0.020215253186004593,420.4421851941152,0.03754473892863722,41.62730631697663,27.861474967207034,3.4883716784188414e-12,1,,5.391950607299805,P88Y4130,2.10316654,0.4956043398528065,1974.498353004455,0.6642825266948781,J1612.0+1407,unid
4FGL J1612.1-4526,0.0431919584597591,44.990613881498575,0.10478842309210164,4.314390457710738,335.6914385651608,9.654215812791656e-12,2,,17.101085662841797,504F-0715,2.57382534,-0.08512047374108489,2379.5166839307194,0.07522917834241316,J1612.2-4523,unid
4FGL J1612.2+2828,0.0193342663989708,39.97938708914444,0.07253136664178166,45.91511275979414,46.898440347799536,1.115296442410335e-12,1,bcu,10.625783920288086,P88Y4132,2.24900173,0.09715537591290513,1954.1579081750235,0.7183098319010122,J1612.1+2829,bcu
4FGL J1612.4-3100,0.008810013055810223,620.1963904791046,0.022626875649822766,14.663345337200777,345.85427165482224,8.055232937079712e-12,3,bll,98.04054260253906,P88Y4133,2.0364497,0.1881437146638576,2614.6757952931466,0.2531390884236515,J1612.3-3100,bll
4FGL J1612.4+0409,0.036127769939817846,147.2357628091704,0.04369349489586565,36.9360730729886,16.526140744238464,2.6235646931626108e-12,1,,22.757226943969727,P88Y4134,2.15440043,0.20585072440598706,1973.720657849627,0.6009235828716772,J1612.4+0411,unid
4FGL J1612.4-4419,0.034068014647681964,85.17646951321512,0.0713480727978068,5.052359375637943,336.43498508646803,8.209076492857014e-12,4,,10.961469650268555,P88Y4135,2.62424598,0.0908233026948424,1859.9969700750123,0.08806607227739721,J1612.4-4421,unid
4FGL J1613.0-5102,0.02273031627225709,377.7266725040972,0.045396822221488324,0.12335024450017498,331.932148609015,3.0627217141956314e-11,1,,16.362625122070312,P88Y4138,2.62881828,0.36650022556307116,2241.979632298552,0.002152866236635354,J1613.1-5101,unid
4FGL J1613.3-1907,0.028762371714046196,26.86293589300476,0.07164307511973378,22.709263818075648,355.1261084448429,1.1250809751514286e-12,1,bcu,15.525568962097168,P88Y4140,1.66554591,0.4637226521630511,8981.997624322119,0.3860551970449028,J1613.3-1906,bcu
4FGL J1613.5-4225,0.06762380902569047,36.82184467557818,0.17930311661388657,6.3711428964646535,337.8660238201279,2.7094845835818386e-12,1,bcu,13.37898063659668,P88Y4142,2.34964301,0.3362324393282101,1529.6259002524482,0.11096840541700459,J1613.1-4224,bcu
4FGL J1613.6+3411,0.010824526879906019,1585.8116600486685,0.025682559156402416,46.3697236983232,55.140317356356476,9.898140154375989e-12,9,fsrq,119.80248260498047,P88Y4143,2.43312238,0.08594884185785245,783.5162881569178,0.7238073507974899,J1613.7+3412,fsrq
4FGL J1614.1-5047,0.07192750437996696,195.19448146782813,0.07542635338395112,0.12904354707977886,332.25837481670135,3.655233017785328e-11,1,PSR,12.46396255493164,PSRJ1614-5048,2.01853873,0.2222562687067553,1675.1759716595582,0.0022522328708950434,J1614.6-5047,psr
4FGL J1614.5-2230,0.003379135490945072,5407.18734850036,0.014088545012707244,20.201762987721686,352.63553684669745,2.6373031538745845e-11,1,MSP,10.934744834899902,PSRJ1614-2230,1.0,0.4240682117020278,1728.8202681541443,0.34532707620945857,J1614.5-2230,psr
4FGL J1614.8-0850,0.015334401497139936,40.16019136691466,0.031080201473847793,29.009759442760636,4.126824791382564,1.2244872909070445e-12,1,bcu,15.361104965209961,998F-0164,1.36592784,0.36960144328267996,25652.728667308744,0.4849585910437359,J1614.8-0851,bcu
4FGL J1615.3-6034,0.05138220749585851,75.35578034212813,0.08947691865364951,-7.042884658101038,325.5442650935681,5.989547158570173e-12,1,,11.51965045928955,211S-0388,2.80495366,-0.003254787664552783,906.3190554346496,-0.12261220863630762,J1615.5-6036,unid
4FGL J1615.3-5136,0.012805579048889367,1681.3859084323049,0.018616964071614176,-0.5331911286579885,331.76281742580295,4.1619454059489934e-11,2,PSR,10.102438926696777,PSRJ1615-5137,1.0,0.5073224531263354,2699.876909540738,-0.009305806421516847,J1615.2-5137,psr
4FGL J1615.3-1512,0.031446117529023036,49.67224004492164,0.06645885079143989,24.886607069194344,358.7012461896283,1.5081076999123033e-12,2,,8.251826286315918,504P-0214,2.06503505,0.4222954348300223,2669.8826775816274,0.42082377965815615,J1615.4-1512,unid
4FGL J1615.5-5434,0.06240019753428282,45.40020135138184,0.09115099383049644,-2.679362183370133,329.69071520735,2.349458595577088e-12,1,,5.83174467086792,P88Y4147,2.42827811,0.4289245649240714,3665.0457730394983,-0.04674664967560732,J1615.1-5435,unid
4FGL J1615.6+2130,0.03207162174434664,54.70786275190767,0.07303751254662848,43.44469023527066,37.59655127740238,1.6642004242017632e-12,4,bcu,42.335269927978516,P88Y4149,2.14035478,0.042563363348713246,1948.530390173919,0.6876540239877339,J1615.6+2128,bcu
4FGL J1615.6+4712,0.014866043102663429,499.0214217005996,0.029148777422390196,45.61926377547244,73.88402814885922,5.016164293921051e-12,3,fsrq,30.37401008605957,P88Y4148,2.32686241,-0.036671214993111434,1100.8345399180437,0.7147078774713151,J1615.6+4712,fsrq
4FGL J1615.9-4322,0.09728191032897268,43.25408899411559,0.12659131405209478,5.3130284350262675,337.48043004944685,5.8588381630241456e-12,1,,14.431192398071289,504F-0660,2.52652815,0.004853279992111936,2417.015869868125,0.09259700198717452,J1615.6-4326,unid
4FGL J1616.0-4501,2.4330892788235968e-05,40.89404933340848,0.16333478862836387,4.132961150163999,336.43019552560315,3.365112220875993e-12,1,,13.6497220993042,605N-0376,1.0,0.7708755048630112,1737.034207137474,0.07207124079776278,J1616.0-4501,unid
4FGL J1616.5-3500,5.4909110500943355e-05,32.04120933683589,0.19799628149797224,11.21879592612896,343.5835867341344,3.523792449856156e-12,1,bcu,7.7657647132873535,404F-0247,2.80863067,0.35457621321995925,634.7857852295198,0.1945561438831567,J1616.5-3500,bcu
4FGL J1616.6-5341,0.00997929190987666,690.6437166109681,0.03578448988134406,-2.1645460177175373,330.48456451198905,1.1108539336243635e-11,3,,12.398309707641602,P88Y4153,2.34568823,0.8289063328367763,1942.966796875001,-0.03776946915288477,J1616.6-5340,unid
4FGL J1616.6-5009,0.03226587592412729,83.97216267324984,0.1415296485140254,0.3881567876319768,332.9650837754836,1.3759398896014972e-11,1,,4.748104572296143,P88Y4151,2.73481829,0.5151436513059271,1621.433903269263,0.006774562137664863,J1616.6-5007,unid
4FGL J1616.6+4630,0.09896776345702032,78.53897193109151,0.11179551924925395,45.63178566497277,72.91908297226682,1.211655082661492e-12,2,fsrq,52.93882751464844,P88Y4152,2.46846397,0.7217984677302502,944.939096520106,0.7148607180578957,J1616.0+4632,fsrq
4FGL J1616.7+3327,0.029642076313758186,127.2675792252412,0.048970101969553294,45.704664343226575,54.17933913568672,1.57258204311527e-12,5,bll,29.247310638427734,P88Y4154,2.14470637,0.21045059290688561,2123.10289471814,0.7157495880261693,J1616.6+3328,bll
4FGL J1616.7+4107,0.047587965847882926,154.17422544280998,0.047644034290747574,45.913175548297374,65.15290616029115,1.8549413052353005e-12,3,bll,29.50114631652832,P88Y4155,2.09178249,0.09658304183606248,1850.8228972835732,0.7182863085836687,J1616.9+4107,bll
4FGL J1616.9-2257,0.012861958200484708,175.46501815412194,0.04060880261260603,19.477956319199713,352.685646535641,3.994588655902431e-12,1,glc,7.814786911010742,P88Y4156,2.28498371,0.29826434747802777,2316.2140798507585,0.3334441675432852,J1617.0-2257,other
4FGL J1617.2-2535,0.04613105753692457,76.58067565760575,0.07281606824582429,17.617627128192517,350.64117661606235,5.027134616822932e-12,5,bcu,16.360027313232422,P88Y4157,2.55737412,0.16018264254911152,1220.5891941819784,0.30266312690314545,J1617.2-2538,bcu
4FGL J1617.3-1513,0.060303950849562374,61.55389367369935,0.057549322018308764,24.56631489631005,359.049898109291,1.8091825441878597e-12,3,bcu,12.41372299194336,P88Y4158,2.0626905,0.2954309057930704,4843.549226521478,0.4157461659210395,J1617.3-1510,bcu
4FGL J1617.3-5849,0.015716414829187144,461.7695796769112,0.03843084144905616,-5.912332975716588,326.96295130123286,1.1790041341174476e-11,8,fsrq,109.06793212890625,P88Y4159,2.63231396,0.1508357879581479,1155.7236843003006,-0.10300664521298612,J1617.3-5848,fsrq
4FGL J1617.4-5812,0.015181300339214394,65.92545035667717,0.07719386073645111,-5.506513267114497,327.4104650424835,3.1204241230232537e-12,3,,4.3211894035339355,504P-0940,2.53358175,0.22655039400796273,1976.950237400748,-0.09595890650613781,J1617.5-5812,unid
4FGL J1617.8-4418,0.1584630819902596,48.59020743053407,0.35250345025485413,4.431502161970773,337.0032408999161,4.526674550029059e-12,2,,9.345602989196777,605P-0266,2.83231254,0.6079503606360559,1230.3542376021169,0.07726721250577484,J1617.1-4424,unid
4FGL J1617.9-7718,0.015068350332592417,3012.5940950964577,0.0219388804899997,-18.867212111310497,313.4383149851652,2.2316910087461173e-11,24,fsrq,545.9884643554688,P88Y4161,2.60879424,0.08964791693917284,597.0694814207317,-0.32337596158735354,J1618.0-7717,fsrq
4FGL J1618.0+5139,0.03129975792208658,73.60407825408038,0.12769597005552677,44.42913276926601,80.02745844619677,1.534697035706926e-12,7,fsrq,111.19320678710938,504S-0151,2.49666046,0.3299623582058375,732.5879781745938,0.7000265327933451,J1618.0+5141,fsrq
4FGL J1618.0-5119,0.015666565338210953,183.31048822961748,0.05033677613371742,-0.6158455687176886,332.2773021041329,4.347896021276072e-11,5,,15.589377403259277,P88Y4163,2.65507854,-0.005713647832916724,2469.376962345743,-0.010748325894418764,J1617.9-5119,unid
4FGL J1618.3-4537,0.12448970518817712,67.17686789762229,0.16267120608603447,3.4224602303687783,336.4185700066258,4.979329844295012e-12,1,,21.676212310791016,S8008-1995,2.76309519,0.6153013545884378,1420.8566610312948,0.05969768398368518,J1618.8-4532,unid
4FGL J1618.5-6504,1.8574617768775366e-05,29.04403599188663,0.056207974872165056,-10.460343003991177,322.603291486703,1.1516109299689512e-12,3,,14.74991226196289,605S-0552,1.82300999,-0.049248144803004656,10699.12611963606,-0.18155492677790655,J1618.5-6504,unid
4FGL J1618.7-4633,0.07124609965082364,32.98758093640208,0.09610309010799636,2.7683179008771273,335.7138486735407,2.359135648547536e-12,2,msp,9.7701997756958,504P-0562,2.40258725,0.48376135530030506,3452.605866205524,0.04829746556658154,J1618.5-4629,psr
4FGL J1618.8+0620,0.01979618651635727,78.50287550117355,0.070149711728127,36.64560421082871,19.836481496321653,1.807780519298825e-12,3,bll,22.643512725830078,504H-0123,2.1487502,0.16199841900094158,2098.1263006394965,0.5968636834929201,J1618.7+0620,bll
4FGL J1618.9-3922,0.988362805444702,50.19523558625952,0.1873407677305469,7.217315665133792,339.97427912362366,6.905007918195149e-12,1,,7.6615800857543945,211F-0267,2.31878319,0.21975437972711065,743.2539954642291,0.1256330601464467,J1618.0-4021,unid
4FGL J1619.0+7536,0.01686100804449694,169.42525352188386,0.03489427641627924,35.307579746105034,109.07676439774367,1.462613887817502e-12,1,bcu,22.873491287231445,P88Y4166,1.83899629,0.25353791193609143,4213.805377963575,0.5779655874138496,J1619.1+7537,bcu
4FGL J1619.0-8346,0.020417983027202668,76.57325313077308,0.07315108352291454,-23.213443088017865,308.2519903354096,2.310974688361662e-12,1,bll,12.1898832321167,P88Y4167,2.36729679,0.06497406245831172,1274.1929412150098,-0.39415755192955787,J1619.6-8347,bll
4FGL J1619.3-5047,0.23628556203389334,131.98140458203852,0.10333365837007433,-0.1581462044664445,332.8697754106814,1.4406724655535252e-11,2,,7.523098945617676,S8010-1006,2.66777125,0.7749186351348247,1873.8589358025808,-0.0027601684627219236,J1618.6-5034,unid
4FGL J1619.6+5536,0.047642842103500366,201.4029735449003,0.04987603036037895,43.31219346183734,85.21232859227298,2.32064745855532e-12,2,bll,10.784101486206055,P88Y4168,2.22755313,0.07050998666461306,1490.830636264111,0.6859732191237705,J1619.3+5535,bll
4FGL J1619.8-5144,0.03570479425309557,27.03834157064557,0.07771509287043965,-1.110299113485783,332.2318255259875,3.233035742361603e-12,2,,9.541029930114746,P88Y4173,2.20319877,0.15993166563724737,7724.65718659298,-0.01937716240255799,J1620.0-5142,unid
